varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
2664-5	Reason for reducing amount of alcohol drunk	5420	0.0227908988622034	0.0933457271696589	0.522360974480561		-999	-999	-0.0123485762513364	0.363343917031401	0.761353154768978		-999	-999	-0.0227908988622034	0.0933457271696589	0.522360974480561		-999	-999	-0.020347249025268	0.134130286677422	0.5553555779654		3191/5420	CAT-SIN	MULTINOMIAL-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
41210#Z361	Operative procedures - secondary OPCS4: Z36.1 Carotid artery NEC	17084	0.0128353845388532	0.093405893803229	0.522360974480561		0.0478821591964102	0.0750788877786011	0.00487839238118863	0.523731278517547	0.855284316796294		0.124023637436312	0.0738858200431902	0.0128353845388532	0.093405893803229	0.522360974480561		0.104198824434898	0.0771017173061332	0.0103384430827286	0.176603403244161	0.613859604381083		17069/15(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z361	Operative procedures - OPCS4: Z36.1 Carotid artery NEC	17084	0.0128353845388532	0.093405893803229	0.522360974480561		0.0478821591964102	0.0750788877786011	0.00487839238118863	0.523731278517547	0.855284316796294		0.124023637436312	0.0738858200431902	0.0128353845388532	0.093405893803229	0.522360974480561		0.104198824434898	0.0771017173061332	0.0103384430827286	0.176603403244161	0.613859604381083		17069/15(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1404	Operation code: umbilical hernia repair	17084	0.0128202066068747	0.0937940918985855	0.522525123656316		-0.0266725929359772	0.0363480857335613	-0.00561397527379748	0.463102577439989	0.830712886838085		-0.0623713762848827	0.0372162881014416	-0.0128202066068747	0.0937940918985855	0.522525123656316		-0.051389816533797	0.0386001496611943	-0.0101847902975148	0.183122538812489	0.622589312236988		17018/66(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
41272#U117	Operative procedures - OPCS4: U11.7 Magnetic resonance angiography	17084	0.012808670157052	0.0940900182150819	0.523081695014471		0.0759042138613017	0.0921423511597863	0.00629160016984325	0.41089671783388	0.79664714960257		0.153866768849976	0.0917885259294142	0.012808670157052	0.0940900182150819	0.523081695014471		0.138412416119189	0.0948733102095674	0.0111490210448474	0.145048287609096	0.571750456915802		17074/10(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#E081	Operative procedures - OPCS4: E08.1 Polypectomy of internal nose	17084	0.0116949028495014	0.126362044058132	0.5231917991763		0.0600828659728042	0.0392980796434505	0.0116949028495014	0.126362044058132	0.5231917991763		0.0365620573476112	0.0397103447886332	0.00704300869208808	0.357295411489012	0.79838269787401		0.0547187950810756	0.0411204369054379	0.0101786729469005	0.183385726200068	0.622997848968659		17027/57(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
864	Number of days/week walked 10+ minutes	16956	0.0128176149481887	0.0951001285760836	0.524904042156329		0.00146812947880802	0.00387128392527565	0.00271629224789689	0.723576464152801	0.924438260856963		0.0070127644236148	0.00399271395952121	0.0128176149481887	0.0951001285760836	0.524904042156329		0.00529993801229137	0.00415707772685841	0.00931304040013194	0.225251980106549	0.662892228677631		16956	INTEGER	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
22032	IPAQ activity group	14192	0.0140075508719411	0.0951633257868769	0.524904042156329		-0.000891409424549173	0.00434883944429902	-0.00159981816838636	0.848859798999151	0.960218504518902		0.00790074918220489	0.00448268790830765	0.0140075508719411	0.0951633257868769	0.524904042156329		0.00446587911085327	0.00466830465807065	0.00761125320250645	0.364569514411454	0.7653429945662		14192	CAT-SIN	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores
100770	Porridge intake	2597	0.0327301143549826	0.0952753960653847	0.524904042156329		-0.00952858096209498	0.0140439851273567	-0.0124108750148621	0.52720860187218	0.855821771658594		-0.0259498856308979	0.0149684274963952	-0.0327301143549826	0.0952753960653847	0.524904042156329		-0.0203079544599201	0.0152770135484706	-0.0249343570214137	0.203878223403519	0.643010768309121		2597	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Cereal yesterday
20548#9	Manifestations of mania or irritability: I was more active than usual	12212	0.0150924687534432	0.0953374275025173	0.524904042156329		0.012290422700109	0.0128994300934083	0.00862281239052781	0.340667881164036	0.742310025976099		0.0219150768406313	0.0131402942804332	0.0150924687534432	0.0953374275025173	0.524904042156329		0.0185880367295505	0.0136072820077585	0.0123622648263648	0.171901090965839	0.605968376806263		11660/552(12212)	CAT-MUL	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Mania
41210#T413	Operative procedures - secondary OPCS4: T41.3 Freeing of adhesions of peritoneum	17084	0.0119421921760828	0.118539455707754	0.525340597979812		-0.0580021252275565	0.040659895933122	-0.0109129570868455	0.153756383329971	0.569069221797542		-0.0576836310284596	0.0412553225890823	-0.0106952272306651	0.16213525835859	0.621634966853301		-0.067351593973814	0.0431381626173125	-0.0119421921760828	0.118539455707754	0.525340597979812		17029/55(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20553#1	Methods of self-harm used: Something not listed	12227	0.0141133616207328	0.118612595196866	0.525340597979812		0.0636998969185295	0.0425449504408133	0.0135365924056428	0.134436510570075	0.541091747294487		0.063609129262039	0.0436876302126735	0.013166889001899	0.145407557113931	0.602575131540056		0.0700762487838049	0.0448940646168931	0.0141133616207328	0.118612595196866	0.525340597979812		12180/47(12227)	CAT-MUL	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Self-harm behaviours
5117	6mm cylindrical power (right)	3428	0.0266294177934176	0.11894262552243	0.525494033454643		-0.00738499700587153	0.00506911099274843	-0.0248854146082646	0.145103854608197	0.553882763721106		-0.00741889830158451	0.00520740776655513	-0.0243362134730317	0.15419470075317	0.606648557186539		-0.00837588637082057	0.00537237299550804	-0.0266294177934176	0.11894262552243	0.525494033454643		3428	CONTINUOUS	LINEAR	Physical measures	UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction
41200#E042	Operative procedures - main OPCS4: E04.2 Excision of turbinate of nose NEC	17084	0.0127435579137977	0.0957743000274151	0.525871851076455		0.0254301759162261	0.0923320955793832	0.00210320189496492	0.783404474013738	0.944456671819896		-0.158347784442903	0.0949857302363864	-0.0127435579137977	0.0957743000274151	0.525871851076455		-0.0834199098291406	0.0986974863456172	-0.00645213992218498	0.399060600864004	0.788008746285798		17073/11(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#B328	Operative procedures - main OPCS4: B32.8 Other specified biopsy of breast	17084	0.0121404873906695	0.11254528645859	0.52689256447777		0.0809368856264645	0.0660129671239405	0.00937993814069549	0.220200832592699	0.659076204276929		0.103992494614136	0.065520147560288	0.0121404873906695	0.11254528645859	0.564707678671101		0.10586804173148	0.0680045990117204	0.0119125495904948	0.1194566241368	0.52689256447777		17065/19(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20422	More irritable than usual during worst period of anxiety	3903	0.0265780157012624	0.0967946233500365	0.527902127653619		0.00579352344029505	0.0107004507587523	0.00867063024721169	0.588114446566065	0.876441807370937		0.0177498721252742	0.0106916130744965	0.0265780157012624	0.0967946233500365	0.527902127653619		0.0133241647225213	0.0111662325445074	0.0191063814346215	0.232648571313377	0.670073084241497		1091/2812(3903)	CAT-SIN	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Anxiety
22601#41423309	Job coding: communication/telecommunications operator, radio/telex operator, radar operator	9712	0.016841712518649	0.0969533819495651	0.52800020353554		-0.0114282673049345	0.062196481032801	-0.00186368906391992	0.854290393532138	0.96331033811135		-0.10549133748003	0.0635282403732434	-0.016841712518649	0.0969533819495651	0.52800020353554		-0.0689341840171368	0.0662508707570596	-0.0105471748011585	0.298632981406057	0.717000098959356		9688/24(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#Z491	Operative procedures - secondary OPCS4: Z49.1 Skin of breast	17084	0.011630900366556	0.12845074142014	0.529498156118851		0.0393764728424883	0.0259008781922286	0.011630900366556	0.12845074142014	0.529498156118851		-0.0128829804573679	0.0263696677648478	-0.00373781063879092	0.625175716172207	0.915441314271649		0.013419377851638	0.0272927211301302	0.00376179795708358	0.622957301679942	0.895977841621485		16954/130(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z491	Operative procedures - OPCS4: Z49.1 Skin of breast	17084	0.011630900366556	0.12845074142014	0.529498156118851		0.0393764728424883	0.0259008781922286	0.011630900366556	0.12845074142014	0.529498156118851		-0.0128829804573679	0.0263696677648478	-0.00373781063879092	0.625175716172207	0.915441314271649		0.013419377851638	0.0272927211301302	0.00376179795708358	0.622957301679942	0.895977841621485		16954/130(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#A577	Operative procedures - main OPCS4: A57.7 Injection of therapeutic substance around spinal nerve root	17084	0.0116299961654754	0.128480440729607	0.529498156118851		0.0423276198565132	0.0278433898376077	0.0116299961654754	0.128480440729607	0.529498156118851		0.0133343424482076	0.0281476805485625	0.003624272636958	0.635721876297162	0.919744626244302		0.0313320727240987	0.0291801607473755	0.0082144550430503	0.282979534085142	0.708931854244247		16969/115(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#21223040	Job coding: mechanical engineer, automobile engineer, aeronautical engineer, locomotive or marine engineer, welding engineer	9712	0.0154092344742201	0.128864224306496	0.530182618502445		0.129777091617259	0.0854539863508419	0.0154092344742201	0.128864224306496	0.530182618502445		-0.0314090118103938	0.0904083014173633	-0.00352557277106869	0.728283512718423	0.937493754794555		0.0539719258582192	0.0921273293312324	0.00595090441139973	0.557601013206809	0.866099129070064		9701/11(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41210#F181	Operative procedures - secondary OPCS4: F18.1 Enucleation of dental cyst of jaw	17084	0.011617734134971	0.12888372536772	0.530182618502445		-0.12308408345924	0.0810310079936441	-0.011617734134971	0.12888372536772	0.530182618502445		-0.0409090687389559	0.0820958037681721	-0.00380741796707773	0.618747675902293	0.913992899609891		-0.0940511345235592	0.0859057653925377	-0.00836469120101871	0.274267497961661	0.702378418120229		17070/14(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140923670	Treatment/medication code: gtn - glyceryl trinitrate	17084	0.0116158874651585	0.128944545403068	0.530182618502445		0.143525211246062	0.0946515923179014	0.0116158874651585	0.128944545403068	0.530182618502445		0.0869943097331918	0.0912234147841771	0.00728698058680507	0.340884025385332	0.786179486413849		0.126796464939411	0.0960126846829854	0.0101060761557481	0.186530486206014	0.624929821017889		17074/10(17084)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41272#U216	Operative procedures - OPCS4: U21.6 Ultrasound scan NEC	17084	0.0126744798395175	0.0975874602202308	0.530255146963917		-0.0279068073427882	0.0565597435916272	-0.00377433662518006	0.621799049058215	0.888179020513076		-0.0957215132059538	0.0577635227105161	-0.0126744798395175	0.0975874602202308	0.530255146963917		-0.0741608450179582	0.0602919255762088	-0.00940870620031931	0.218788977947002	0.656730818389454		17056/28(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Q021	Operative procedures - OPCS4: Q02.1 Avulsion of lesion of cervix uteri	17084	0.0126715295207174	0.097665506738904	0.530255146963917		-0.00214297750394954	0.0413513478035292	-0.000396468605576488	0.958673945859841	0.993292413664678		-0.0704450748028703	0.0425205150524337	-0.0126715295207174	0.097665506738904	0.530255146963917		-0.0457014708229413	0.0439727954720965	-0.00795041806775064	0.298740755454859	0.717000098959356		17034/50(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#H201	Operative procedures - secondary OPCS4: H20.1 Fibreoptic endoscopic snare resection of lesion of colon	17084	0.0116039047137617	0.129339738925269	0.531125492065292		0.0897396215758722	0.0591642630454861	0.0116039047137617	0.129339738925269	0.531125492065292		0.0110640690314018	0.0594895976027526	0.00142234293121558	0.85252495224112	0.969610129742654		0.0604914189976951	0.0614094971969605	0.00753451434639562	0.32473467492097	0.73436820341238		17059/25(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141194386	Treatment/medication code: telfast 30 tablet	17084	0.0115969356954232	0.129570010713011	0.531125492065292		0.0995209516486864	0.0656008925087107	0.0115969356954232	0.129570010713011	0.531125492065292		0.0589863317522179	0.0668119234522431	0.00674983828635853	0.377662547796681	0.816045740944938		0.0968898472038346	0.0685141533907157	0.0108123384070328	0.157586646800007	0.589240573323352		17064/20(17084)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
20004#1466	Operation code: other bowel surgery	17084	0.0115968776484684	0.129571930048531	0.531125492065292		0.0705794872766296	0.0465590585920789	0.0115968776484684	0.129571930048531	0.531125492065292		0.0124154326945142	0.0465377527655512	0.00204064952755629	0.789692743914947	0.954322166798319		0.0441305576464457	0.048372135925244	0.00697903442092018	0.361679796358065	0.764277757572845		17043/41(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
20004#1531	Operation code: discectomy	17084	0.011589118056794	0.129828701428111	0.531361794111832		-0.0605431201070527	0.0399656391431645	-0.011589118056794	0.129828701428111	0.531361794111832		-0.032209564993566	0.0404918436938215	-0.00608462407031683	0.426460135127352	0.835618523949416		-0.0554113672043491	0.0424603120570143	-0.00998149547809186	0.192019637664962	0.631610535764567		17026/58(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
20004#1504	Operation code: removal of mole/skin lesion	17084	0.011796310838377	0.123106889984877	0.53160143459592		-0.0292768670210748	0.0193408773695254	-0.0115813403970115	0.130086466850716	0.53160143459592		-0.0256262294974814	0.0195455613081988	-0.0100309687756916	0.189825744592578	0.665200261911089		-0.0314366141065851	0.0203887261496836	-0.011796310838377	0.123106889984877	0.533296649228319		16844/240(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
21040	Satisfaction with bowel habits	13657	0.0141400499680492	0.0984336345245757	0.532150469027197		0.000276551676084464	0.00409678399472424	0.000533244660307254	0.950314288056946	0.990784792998617		-0.00740950360601563	0.00423984704665703	-0.0141400499680492	0.0984336345245757	0.532150469027197		-0.00487124849341362	0.00441231331002677	-0.00893734530799954	0.296294944605021	0.716329941951649		13657	CAT-SIN	ORDERED-LOGISTIC	Digestive health	Online follow-up > Digestive health
90150	Fraction acceleration <= 1200 milli-gravities	7995	0.0184616294103118	0.0987759275006889	0.532492045526441		0.00407594008912124	0.0141689481188537	0.00289104989977004	0.796043204110816	0.94700168483624		-0.0266712901132395	0.0149072481585105	-0.0184616294103118	0.0987759275006889	0.532492045526441		-0.0142483244175095	0.0153850036709545	-0.00951438529775718	0.394959024782328	0.784243010838838		7995	CONTINUOUS	ORDERED-LOGISTIC	Physical activity	Additional exposures > Physical activity measurement > Acceleration intensity distribution
41210#B311	Operative procedures - secondary OPCS4: B31.1 Reduction mammoplasty	17084	0.0115661133343779	0.130592268343727	0.532635180167765		0.0733755634014619	0.0485234352132461	0.0115661133343779	0.130592268343727	0.532635180167765		0.0192634064372874	0.0495548597294221	0.00297315119730896	0.69758168074578	0.929121872859199		0.0471426071475547	0.0510744208224269	0.00706006605234103	0.356132083717785	0.759837606244835		17048/36(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z482	Operative procedures - secondary OPCS4: Z48.2 Skin of neck	17084	0.0115638510602098	0.130667544897947	0.532635180167765		-0.0341714687571554	0.0226089216762037	-0.0115638510602098	0.130667544897947	0.532635180167765		-0.00996873787640737	0.0227784825276009	-0.00334848327650528	0.66164513793358	0.92211962746021		-0.0239436704709322	0.0237684097935695	-0.00770753611963187	0.313747180813466	0.726510482351949		16910/174(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z482	Operative procedures - OPCS4: Z48.2 Skin of neck	17084	0.0115638510602098	0.130667544897947	0.532635180167765		-0.0341714687571554	0.0226089216762037	-0.0115638510602098	0.130667544897947	0.532635180167765		-0.00996873787640737	0.0227784825276009	-0.00334848327650528	0.66164513793358	0.92211962746021		-0.0239436704709322	0.0237684097935695	-0.00770753611963187	0.313747180813466	0.726510482351949		16910/174(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#K571	Operative procedures - OPCS4: K57.1 Percutaneous transluminal ablation of atrioventricular node	17084	0.0115617155791942	0.130738633318301	0.532635180167765		-0.13671832048622	0.0904225334098488	-0.0115617155791942	0.130738633318301	0.532635180167765		-0.0964954455097682	0.0916013967122837	-0.0080497061113972	0.292746521566354	0.758991292937338		-0.131644634703553	0.096058140478305	-0.0104731915939848	0.171030039659945	0.60538286539492		17073/11(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#M523	Operative procedures - main OPCS4: M52.3 Colposuspension of neck of bladder	17084	0.0119540544891192	0.118173975386385	0.533129496952645		0.0488051134218142	0.0481919652015029	0.0077464960242579	0.311307224276964	0.732068652680918		0.0751032437966054	0.0480522814025857	0.0119540544891192	0.118173975386385	0.571601365066454		0.077085346138538	0.0499537822658813	0.0118028332707892	0.122899784752973	0.533129496952645		17046/38(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#F095	Operative procedures - main OPCS4: F09.5 Surgical removal of retained root of tooth	17084	0.0118443864123425	0.12158674001574	0.533129496952645		0.0482933043262025	0.0372728557416264	0.00991176567271861	0.19514337741633	0.635744296675204		0.0581682809852969	0.0375675690852768	0.0118443864123425	0.12158674001574	0.579382528092861		0.0601961801319127	0.038980554919903	0.0118133752426424	0.122565623463564	0.533129496952645		17022/62(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W198	Operative procedures - OPCS4: W19.8 Other specified primary open reduction of fracture of bone and intramedullary fixation	17084	0.0118422993938036	0.12165242539625	0.533129496952645		0.0881960254760277	0.0671389189470412	0.0100458378801009	0.189169996742332	0.628251569765915		0.0986262474841589	0.067143175281555	0.0112307949078156	0.142121493918501	0.602575131540056		0.107553465068769	0.0694506165199182	0.0118422993938036	0.12165242539625	0.533129496952645		17065/19(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
1259	Smoking/smokers in household	16445	0.0120612204699653	0.121929339465631	0.533129496952645		0.0106529988245367	0.00729026817268743	0.0104436756067996	0.180483346337824	0.610367541837433		0.0120017955864046	0.00754980613410604	0.0116025778506579	0.136776806812308	0.59524291788956		0.0129543716775126	0.00782774184292612	0.0120612204699653	0.121929339465631	0.533129496952645		16445	CAT-SIN	ORDERED-LOGISTIC	Lifestyle and environment	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
41200#C292	Operative procedures - main OPCS4: C29.2 Enlargement of lacrimal punctum	17084	0.0118242657330147	0.122221160557344	0.533129496952645		-0.0534677776967008	0.0480926978404426	-0.00850518964597998	0.266287568040364	0.69563228126844		-0.072942878692475	0.048674045062332	-0.0114624123288334	0.134077599459811	0.59524291788956		-0.0784713301706478	0.0507655059606347	-0.0118242657330147	0.122221160557344	0.533129496952645		17046/38(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#11323222	Job coding: sales or marketing manager/director, export/import manager, business development manager, advertising/commercial manager	9712	0.0156733359617853	0.122435835452427	0.533129496952645		0.0326839196260973	0.0264899244509742	0.0125216551211255	0.217213235037773	0.658353677717059		0.0403630251798095	0.0270282748477657	0.0151549032381764	0.13529966739487	0.59524291788956		0.0431658114206822	0.02794858627222	0.0156733359617853	0.122435835452427	0.533129496952645		9585/127(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#1132	Job code - historical: Marketing and sales managers	9712	0.0156733359617853	0.122435835452427	0.533129496952645		0.0326839196260973	0.0264899244509742	0.0125216551211255	0.217213235037773	0.658353677717059		0.0403630251798095	0.0270282748477657	0.0151549032381764	0.13529966739487	0.59524291788956		0.0431658114206822	0.02794858627222	0.0156733359617853	0.122435835452427	0.533129496952645		9585/127(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#2311	Job code - historical: Higher education teaching professionals	9712	0.0153196226661505	0.131104021136173	0.533328953206155		0.0267803793504087	0.0177399637477872	0.0153196226661505	0.131104021136173	0.533328953206155		0.0195575514755503	0.0179554997835382	0.0110541027406422	0.276008185489635	0.742356030613626		0.0271837284894977	0.0186306754684875	0.0148071279003573	0.144497831731888	0.570539214323079		9430/282(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
20004#1355	Operation code: bilateral oophorectomy	17084	0.0120864351913143	0.114155008477647	0.533424661410507		-0.0113092470812164	0.00915418332528791	-0.00945271096153473	0.216641946144194	0.658353677717059		-0.0145127719468928	0.00918715419095024	-0.0120864351913143	0.114155008477647	0.56655659524806		-0.014746458297575	0.00957286113532315	-0.011786289976989	0.123425610819385	0.533424661410507		15957/1127(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
41223#2	Delivery places: NHS hospital: consultant ward	707	0.0593432754589662	0.114461178771667	0.533424661410507		-0.0291488522244811	0.0270944264610518	-0.0405439611035655	0.281300488609172	0.707611131483871		-0.0453334229930313	0.028764739546183	-0.0593432754589662	0.114461178771667	0.56655659524806		-0.0457878115063785	0.029768035830826	-0.0579215267300907	0.123436285711444	0.533424661410507		218/489(707)	CAT-MUL	LOGISTIC-BINARY	Maternity and sex-specific factors	Health-related outcomes > Hospital inpatient > Summary Maternity
20004#1475	Operation code: fertility treatment procedures	17084	0.0126137594361023	0.0992038055959809	0.533550789243933		-0.0238603465510023	0.0330526103823423	-0.00552282785081982	0.470396385563442	0.836194896585891		-0.055611764991805	0.0337258661798964	-0.0126137594361023	0.0992038055959809	0.533550789243933		-0.0498482323788196	0.0351316366481113	-0.0108540618025645	0.155989675799921	0.588351165896946		17002/82(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
41210#Z846	Operative procedures - secondary OPCS4: Z84.6 Knee joint	17084	0.0115327361357591	0.131706303281408	0.53415690475622		0.0247803752621405	0.0164396027674746	0.0115327361357591	0.131706303281408	0.53415690475622		0.014098425614538	0.0166589464739415	0.00647517981322344	0.397378935096438	0.829413913417947		0.0226082029884489	0.0172607323963722	0.010021383015616	0.190249376486357	0.629943639048649		16757/327(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z846	Operative procedures - OPCS4: Z84.6 Knee joint	17084	0.0115327361357591	0.131706303281408	0.53415690475622		0.0247803752621405	0.0164396027674746	0.0115327361357591	0.131706303281408	0.53415690475622		0.014098425614538	0.0166589464739415	0.00647517981322344	0.397378935096438	0.829413913417947		0.0226082029884489	0.0172607323963722	0.010021383015616	0.190249376486357	0.629943639048649		16757/327(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
103230	Other fish intake	2593	0.0296005235062147	0.13171266379224	0.53415690475622		-0.0893287874127489	0.05930310626819	-0.0296005235062147	0.13171266379224	0.53415690475622		-0.033182916923652	0.0602814806434937	-0.0108172183588728	0.581874434881073	0.895686557569935		-0.0683057350833296	0.0627723357773958	-0.0213836499929475	0.276278863104117	0.703147492792881		2567/26(2593)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Meat/fish yesterday
24006	Particulate matter air pollution (pm2.5); 2010	15953	0.0119240774819109	0.13204522946561	0.535099005055399		0.00352251555902053	0.0023389126794017	0.0119240774819109	0.13204522946561	0.535099005055399		0.00320727553662775	0.00236265480085968	0.0107480719074994	0.17461269760918	0.636549157882646		0.00368140785878787	0.00245908729355211	0.0118529490588364	0.134367172737177	0.555905116975437		15953	CONTINUOUS	LINEAR	Local environment	Additional exposures > Local environment > Residential air pollution
21073	Fever when IBS symptoms first began	1972	0.037066224606186	0.0997012038709267	0.535254366825034		0.0278242334199177	0.0256743676094522	0.0244261921278821	0.27815542516119	0.705056639040228		0.0443781873220982	0.0269727160911548	0.037066224606186	0.0997012038709267	0.535254366825034		0.0419143232323381	0.0276814674931717	0.0341170753733936	0.129732497183398	0.548638936186842		1836/136(1972)	CAT-SIN	LOGISTIC-BINARY	Digestive health	Online follow-up > Digestive health
41200#B287	Operative procedures - main OPCS4: B28.7 Wire guided excision of lesion of breast	17084	0.0125858486113169	0.0999539084612408	0.535254366825034		0.0168874335063083	0.0554375674615962	0.00232983017692461	0.76074298354838	0.936150634816164		0.0915977510553391	0.0556477624655331	0.0125858486113169	0.0999539084612408	0.535254366825034		0.0595319505992086	0.0578346922196556	0.00787164735952142	0.303554194895527	0.721312884308739		17056/28(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20548#3	Manifestations of mania or irritability: My thoughts were racing	12212	0.0145789204621462	0.107152383143001	0.536008663643749		0.0105857716067391	0.00933557832372422	0.0102621600526133	0.256787504672558	0.692101649487651		0.0153561424735463	0.00953215394955093	0.0145789204621462	0.107152383143001	0.553977100320859		0.0151766296933059	0.009870906740399	0.0139141633082824	0.124134665217102	0.536008663643749		11081/1131(12212)	CAT-MUL	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Mania
41200#Q412	Operative procedures - main OPCS4: Q41.2 Hydrotubation of fallopian tube	17084	0.0114978162043861	0.132879698083864	0.537402100597118		-0.148753963073168	0.0991963646818674	-0.0114978162043861	0.132879698083864	0.537402100597118		0.00494795954342918	0.101328415037298	0.000372324302941154	0.96118858640075	0.992764835284481		-0.081221856217479	0.104498008137903	-0.00591441980854289	0.439512259127731	0.805949484414179		17074/10(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
