id	structure	category	n	top_pval	top_fdr	top_rhoabs	NA	gap_gm_rho	gap_gm_pval	gap_gm_fdr	NA.1	gap_wm_rho	gap_wm_pval	gap_wm_fdr	NA.2	gap_gwm_rho	gap_gwm_pval	gap_gwm_fdr
LH_ThickAvg_medialorbitofrontal	Medialorbitofrontal (left)	cortical thickness	15317	7.26784607484038e-41	2.35136196538953e-40	0.107872719798736		-0.106124263254053	1.33890489623425e-39	3.42510554850622e-39		-0.0935865895619172	3.88273745196877e-31	1.49860042005812e-30		-0.107872719798736	7.26784607484038e-41	2.35136196538953e-40
RH_GrayVol_bankssts	Bankssts (right)	cortical volume	15317	9.85999058389771e-41	2.58237848625892e-40	0.107691017824967		-0.107691017824967	9.85999058389771e-41	2.58237848625892e-40		-0.0493284621110362	1.01390593168748e-09	1.61637177515395e-09		-0.0808428940231889	1.25490026101027e-23	2.44316864975451e-23
RH_GrayVol_lateraloccipital	Lateraloccipital (right)	cortical volume	15317	3.24648516405521e-40	8.40266748343701e-40	0.106978149534636		-0.106978149534636	3.24648516405521e-40	8.40266748343701e-40		-0.0771167312358415	1.22389051449407e-21	3.32414707640365e-21		-0.0988460733217819	1.47745013842333e-34	3.8695122672992e-34
RH_ThickAvg_bankssts	Bankssts (right)	cortical thickness	15317	2.31241483158711e-39	5.84748578102488e-39	0.105793082916552		-0.105793082916552	2.31241483158711e-39	5.84748578102488e-39		-0.0586676796989235	3.72206558367892e-13	6.99875579837062e-13		-0.0858129447413661	1.99632052847052e-26	4.22298573330302e-26
RH_GrayVol_inferiortemporal	Inferiortemporal (right)	cortical volume	15317	4.97319227502266e-39	1.24329806875567e-38	0.1053272020349		-0.1053272020349	4.97319227502266e-39	1.24329806875567e-38		-0.0858911565919755	1.79830693779292e-26	6.0865773279145e-26		-0.103575574841674	8.58543906933616e-38	2.58739259623829e-37
RH_SurfArea_middletemporal	Middletemporal (right)	cortical surface area	15317	1.49520992637125e-36	3.65495759779639e-36	0.101787968216773		-0.101787968216773	1.49520992637125e-36	3.65495759779639e-36		-0.0552321481863225	7.96473933375528e-12	1.41309891405336e-11		-0.0822556155546648	2.08970509732929e-24	4.17941019465858e-24
RH_GrayVol_supramarginal	Supramarginal (right)	cortical volume	15317	8.49229285466059e-36	2.05308178903882e-35	0.100685698573316		-0.100685698573316	8.49229285466059e-36	2.05308178903882e-35		-0.057539686167084	1.03794815466429e-12	1.93515757649274e-12		-0.0839195031145597	2.43183627226422e-25	4.9537405546123e-25
LH_ThickAvg_bankssts	Bankssts (left)	cortical thickness	15317	2.78896894569179e-35	6.66927356578472e-35	0.0999240026902068		-0.0999240026902068	2.78896894569179e-35	6.66927356578472e-35		-0.0420027071384652	1.99981191470552e-07	3.03419738782906e-07		-0.0733589734796202	9.9891490342987e-20	1.75809023003657e-19
RH_SurfArea_lateralorbitofrontal	Lateralorbitofrontal (right)	cortical surface area	15317	5.59060648895597e-35	1.32250906190356e-34	0.0994758195274677		-0.0994758195274677	5.59060648895597e-35	1.32250906190356e-34		-0.0675118353464237	6.12018589299161e-17	1.33310979847342e-16		-0.0897326920076398	9.45783958255476e-29	2.19023653490742e-28
LH_GrayVol_bankssts	Bankssts (left)	cortical volume	15317	1.03622138452026e-33	2.42519898504742e-33	0.0975715284382108		-0.0975715284382108	1.03622138452026e-33	2.42519898504742e-33		-0.0572981321834938	1.28962179775251e-12	2.3841747521475e-12		-0.0816397206970366	4.58292127704944e-24	9.08326739595384e-24
LH_ThickAvg_posteriorcingulate	Posteriorcingulate (left)	cortical thickness	15317	1.1116802757411e-33	2.5744174806636e-33	0.0975252207151473		-0.0975252207151473	1.1116802757411e-33	2.5744174806636e-33		-0.053023383897557	5.19335789396563e-11	8.92538360610291e-11		-0.0789051503942207	1.39526876354067e-22	2.64619937912886e-22
LH_SurfArea_middletemporal	Middletemporal (left)	cortical surface area	15317	1.24534617058178e-33	2.85391830758325e-33	0.0974503740641515		-0.0974503740641515	1.24534617058178e-33	2.85391830758325e-33		-0.0637848241662179	2.78364204852506e-15	5.61836009794049e-15		-0.0844502738409937	1.21345942239411e-25	2.49496329838041e-25
LH_SurfArea_parsorbitalis	Parsorbitalis (left)	cortical surface area	15317	2.79522036710161e-33	6.33967505940571e-33	0.0969157282033138		-0.0969157282033138	2.79522036710161e-33	6.33967505940571e-33		-0.0605187535968175	6.63236226676663e-14	1.27992956025321e-13		-0.0846712563910184	9.07336116436784e-26	1.8831504303405e-25
LH_SurfArea_lingual	Lingual (left)	cortical surface area	15317	4.87809474401628e-33	1.09508249355467e-32	0.0965457652982755		-0.0965457652982755	4.87809474401628e-33	1.09508249355467e-32		-0.0310569019817802	0.000121219748874915	0.000167725438694851		-0.065629091077984	4.32294678841997e-16	6.89165430037966e-16
RH_SurfArea_fusiform	Fusiform (right)	cortical surface area	15317	2.75595341506464e-32	6.12434092236587e-32	0.0953860914825577		-0.0953860914825577	2.75595341506464e-32	6.12434092236587e-32		-0.0668050352317503	1.2830863888797e-16	2.74057286945179e-16		-0.08749808322194	2.05892786646997e-27	4.57539525882216e-27
LH_GrayVol_caudalmiddlefrontal	Caudalmiddlefrontal (left)	cortical volume	15317	4.14791675351315e-32	1.04889848939413e-31	0.0951102103710773		-0.0934221361253999	4.93214484282118e-31	1.07432857962442e-30		-0.0800048303770431	3.58189842670167e-23	1.07947623818406e-22		-0.0951102103710773	4.14791675351315e-32	1.04889848939413e-31
RH_GrayVol_posteriorcingulate	Posteriorcingulate (right)	cortical volume	15317	3.13334748047437e-31	6.89336445704361e-31	0.0937337524427006		-0.0937337524427006	3.13334748047437e-31	6.89336445704361e-31		-0.0744399999116466	2.8789067099355e-20	7.11639860882933e-20		-0.0908249525825912	2.03977055237184e-29	4.82526367227747e-29
RH_ThickAvg_inferiortemporal	Inferiortemporal (right)	cortical thickness	15317	3.58111394766742e-31	8.95278486916855e-31	0.0936421131438618		-0.0859463483846055	1.67041827977137e-26	3.14095744914275e-26		-0.0854335481012151	3.30911986168155e-26	1.10303995389385e-25		-0.0936421131438618	3.58111394766742e-31	8.95278486916855e-31
LH_ThickAvg_entorhinal	Entorhinal (left)	cortical thickness	15317	6.00267446723442e-31	1.48380717167592e-30	0.0932868883647912		-0.0921574861640421	3.06117640374977e-30	6.47556546947067e-30		-0.0801503904821485	2.987699820867e-23	9.1290827859825e-23		-0.0932868883647912	6.00267446723442e-31	1.48380717167592e-30
LH_SurfArea_frontalpole	Frontalpole (left)	cortical surface area	15317	1.20974633533707e-30	2.60925680170741e-30	0.0928027656940292		-0.0928027656940292	1.20974633533707e-30	2.60925680170741e-30		-0.0669206189126905	1.13738987823255e-16	2.45319385501138e-16		-0.0849734427490983	6.0895238064407e-26	1.27590022611138e-25
RH_ThickAvg_isthmuscingulate	Isthmuscingulate (right)	cortical thickness	15317	1.84227756474189e-30	3.93496178876908e-30	0.0925109909733151		-0.0925109909733151	1.84227756474189e-30	3.93496178876908e-30		-0.0515039230659653	1.80716398425186e-10	2.98929380853691e-10		-0.0747016982114796	2.12449226380227e-20	3.76926046803629e-20
LH_SurfArea_lateraloccipital	Lateraloccipital (left)	cortical surface area	15317	4.65229718931213e-30	9.74767030141589e-30	0.0918650774451727		-0.0918650774451727	4.65229718931213e-30	9.74767030141589e-30		-0.0597253559066641	1.3980534751848e-13	2.67453708296223e-13		-0.0816016141532104	4.81017051234582e-24	9.44854922067929e-24
RH_GrayVol_postcentral	Postcentral (right)	cortical volume	15317	1.02938892447294e-29	2.13646757909478e-29	0.0913076747542665		-0.0913076747542665	1.02938892447294e-29	2.13646757909478e-29		-0.0497088340910541	7.53830048101721e-10	1.21053000425094e-09		-0.0761869788666971	3.71158482418913e-21	6.69302181411155e-21
RH_SurfArea_inferiortemporal	Inferiortemporal (right)	cortical surface area	15317	1.26524265055797e-29	2.60143348712854e-29	0.0911623252097564		-0.0911623252097564	1.26524265055797e-29	2.60143348712854e-29		-0.067960347450357	3.8109505272344e-17	8.38409115991568e-17		-0.0859204219399026	1.72933039813262e-26	3.72992830969781e-26
RH_SurfArea_parstriangularis	Parstriangularis (right)	cortical surface area	15317	2.11941680511931e-29	4.31733052894674e-29	0.090797839330234		-0.090797839330234	2.11941680511931e-29	4.31733052894674e-29		-0.0535986219586637	3.20975504052576e-11	5.56020558201313e-11		-0.0783784512967376	2.65845518504603e-22	4.9564418704248e-22
RH_ThickAvg_frontalpole	Frontalpole (right)	cortical thickness	15317	2.52959571122431e-29	5.92033038797179e-29	0.0906725020761548		-0.0838793498485739	2.56269448620286e-25	4.62125235216909e-25		-0.0811124994639064	8.93450236878732e-24	2.76843735370875e-23		-0.0906725020761548	2.52959571122431e-29	5.92033038797179e-29
LH_SurfArea_cuneus	Cuneus (left)	cortical surface area	15317	8.19411010638687e-29	1.65385708569276e-28	0.0898353807872957		-0.0898353807872957	8.19411010638687e-29	1.65385708569276e-28		-0.0304118955455647	0.000167362854888443	0.000228694584319612		-0.0618026461415474	1.94435710297997e-14	3.03374867131627e-14
LH_ThickAvg_inferiortemporal	Inferiortemporal (left)	cortical thickness	15317	8.80183065121549e-29	1.7603661302431e-28	0.0897841728522355		-0.0897841728522355	8.80183065121549e-29	1.7603661302431e-28		-0.0562727998853792	3.2092322838611e-12	5.83496778883836e-12		-0.0785117857796855	2.25907235258326e-22	4.24782835528476e-22
LH_ThickAvg_lateraloccipital	Lateraloccipital (left)	cortical thickness	15317	1.60427995466913e-28	3.17965396420909e-28	0.0893533490211676		-0.0893533490211676	1.60427995466913e-28	3.17965396420909e-28		-0.0731236485042321	1.30650057080303e-19	3.05776729336879e-19		-0.0877466247522604	1.46726116408541e-27	3.32780882576072e-27
LH_GrayVol_lingual	Lingual (left)	cortical volume	15317	5.36032434952609e-28	1.0529208543712e-27	0.0884812307313165		-0.0884812307313165	5.36032434952609e-28	1.0529208543712e-27		-0.0401550709343745	6.6796196858038e-07	9.99670973385603e-07		-0.0682583162148924	2.77725484590536e-17	4.5596721350685e-17
RH_ThickAvg_insula	Insula (right)	cortical thickness	15317	6.13652136936981e-28	1.40628614714725e-27	0.0883829286071544		-0.0871811401191863	3.16710837845336e-27	6.05881602834556e-27		-0.079245817583416	9.17449448554613e-23	2.72755241462182e-22		-0.0883829286071544	6.13652136936981e-28	1.40628614714725e-27
LH_ThickAvg_isthmuscingulate	Isthmuscingulate (left)	cortical thickness	15317	1.09509989207498e-27	2.13205288722562e-27	0.0879606820510894		-0.0879606820510894	1.09509989207498e-27	2.13205288722562e-27		-0.035386297876521	1.18802686313187e-05	1.6862316767033e-05		-0.0644055120192104	1.49596355980865e-15	2.36771210904966e-15
LH_SurfArea_transversetemporal	Transversetemporal (left)	cortical surface area	15317	1.36972146428262e-27	2.64332212405418e-27	0.0877970046740115		-0.0877970046740115	1.36972146428262e-27	2.64332212405418e-27		-0.0456731418708535	1.56610458089858e-08	2.39265977637283e-08		-0.072783824427038	1.92223817555627e-19	3.30384686423734e-19
LH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical thickness	15317	1.74469688814736e-27	3.91666648359611e-27	0.0876196620247505		-0.0846633910097949	9.16785387221873e-26	1.68077320990677e-25		-0.0785294314200231	2.21087807064905e-22	6.31679448756871e-22		-0.0876196620247505	1.74469688814736e-27	3.91666648359611e-27
LH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (left)	cortical thickness	15317	3.70574888671785e-27	8.15264755077927e-27	0.0870652536139257		-0.0751863719980704	1.206779834972e-20	1.99617717063038e-20		-0.0847790577799358	7.87149354262337e-26	2.58466952145842e-25		-0.0870652536139257	3.70574888671785e-27	8.15264755077927e-27
RH_GrayVol_caudalmiddlefrontal	Caudalmiddlefrontal (right)	cortical volume	15317	4.52042617642805e-27	9.84647285954625e-27	0.0869184124933482		-0.083736115829722	3.0889182156482e-25	5.52489436945206e-25		-0.0742987466963073	3.39055021729468e-20	8.28801164227589e-20		-0.0869184124933482	4.52042617642805e-27	9.84647285954625e-27
LH_SurfArea_parstriangularis	Parstriangularis (left)	cortical surface area	15317	7.89970554525093e-27	1.49822001720276e-26	0.086504595175973		-0.086504595175973	7.89970554525093e-27	1.49822001720276e-26		-0.049295584340606	1.04011077326476e-09	1.64621849005933e-09		-0.0731833970677844	1.22052007369387e-19	2.1142867418319e-19
RH_SurfArea_rostralmiddlefrontal	Rostralmiddlefrontal (right)	cortical surface area	15317	1.88046269571598e-26	4.01652226269433e-26	0.0858577180999466		-0.0829965152461005	8.06166764435652e-25	1.43029587238583e-24		-0.0738295953887623	5.82465360107571e-20	1.40815801344687e-19		-0.0858577180999466	1.88046269571598e-26	4.01652226269433e-26
LH_GrayVol_frontalpole	Frontalpole (left)	cortical volume	15317	7.00046807106987e-26	1.30517201325031e-25	0.0848679233089014		-0.0848679233089014	7.00046807106987e-26	1.30517201325031e-25		-0.0555526928750229	6.03022247218901e-12	1.0785763771395e-11		-0.0750775987987332	1.37053402621757e-20	2.45136167290947e-20
RH_SurfArea_lingual	Lingual (right)	cortical surface area	15317	8.72619160624015e-26	1.61324550703599e-25	0.0847008680792883		-0.0847008680792883	8.72619160624015e-26	1.61324550703599e-25		-0.0171281984313705	0.0340520963349481	0.0413892883629203		-0.0509968011789127	2.718747300904e-10	4.0413811229654e-10
RH_ThickAvg_medialorbitofrontal	Medialorbitofrontal (right)	cortical thickness	15317	1.00276019091962e-25	1.82320034712658e-25	0.0845953095244699		-0.0845953095244699	1.00276019091962e-25	1.82320034712658e-25		-0.0698230493477938	5.15568645439231e-18	1.15739899996562e-17		-0.0833685443242342	4.98104345578951e-25	1.00534822043458e-24
LH_SurfArea_superiortemporal	Superiortemporal (left)	cortical surface area	15317	1.05166354550082e-24	1.85092784008144e-24	0.0827903952647191		-0.0827903952647191	1.05166354550082e-24	1.85092784008144e-24		-0.0356510163345997	1.02156116460777e-05	1.45937309229681e-05		-0.0638018664131034	2.73679684554075e-15	4.30068075727832e-15
LH_SurfArea_parahippocampal	Parahippocampal (left)	cortical surface area	15317	4.51094013663355e-24	7.87624468301096e-24	0.0816521820903633		-0.0816521820903633	4.51094013663355e-24	7.87624468301096e-24		-0.0687822024396443	1.58699728501892e-17	3.52666063337538e-17		-0.0804192927704776	2.13517940937136e-23	4.12052166720789e-23
RH_SurfArea_lateraloccipital	Lateraloccipital (right)	cortical surface area	15317	2.83581514510887e-23	4.91243568444056e-23	0.0801922104590039		-0.0801922104590039	2.83581514510887e-23	4.91243568444056e-23		-0.0511134214266082	2.47587642357908e-10	4.06487174020446e-10		-0.0703920362304544	2.76890048901206e-18	4.72215587273375e-18
RH_ThickAvg_lateraloccipital	Lateraloccipital (right)	cortical thickness	15317	3.19784937656835e-23	5.49630361597685e-23	0.0800958733200153		-0.0800958733200153	3.19784937656835e-23	5.49630361597685e-23		-0.0658333221686536	3.50608152591889e-16	7.27677297832222e-16		-0.0782769778439467	3.00853228308472e-22	5.56199245612301e-22
RH_ThickAvg_entorhinal	Entorhinal (right)	cortical thickness	15317	4.56183606963088e-23	8.72699074190255e-23	0.0798103560591485		-0.0742726063629108	3.49464205986076e-20	5.69497224569902e-20		-0.073459441287347	8.90519745668511e-20	2.12950373964209e-19		-0.0798103560591485	4.56183606963088e-23	8.72699074190255e-23
LH_SurfArea_rostralmiddlefrontal	Rostralmiddlefrontal (left)	cortical surface area	15317	5.11947657343685e-23	8.7308902802799e-23	0.0797174475417477		-0.0797174475417477	5.11947657343685e-23	8.7308902802799e-23		-0.0572760737186887	1.31538641397947e-12	2.41154175896236e-12		-0.0733398494969167	1.02097807879888e-19	1.78266013758535e-19
RH_GrayVol_frontalpole	Frontalpole (right)	cortical volume	15317	5.61633653444432e-23	9.50456951982885e-23	0.0796427481034858		-0.0796427481034858	5.61633653444432e-23	9.50456951982885e-23		-0.0457691806099491	1.46117109728571e-08	2.24795553428571e-08		-0.0674866291522354	6.28473404663366e-17	1.0166481546025e-16
RH_SurfArea_parahippocampal	Parahippocampal (right)	cortical surface area	15317	7.33518895926442e-23	1.23186379468563e-22	0.0794270324137097		-0.0794270324137097	7.33518895926442e-23	1.23186379468563e-22		-0.0524803122311563	8.14224558876606e-11	1.35704093146101e-10		-0.0697988030176526	5.2935037655123e-18	8.82250627585383e-18
RH_ThickAvg_temporalpole	Temporalpole (right)	cortical thickness	15317	3.38970278958684e-22	6.21445511424254e-22	0.0781790039896046		-0.0649830700126939	8.34973014480459e-16	1.22462708790467e-15		-0.077034522860679	1.35075942216115e-21	3.62398869360309e-21		-0.0781790039896046	3.38970278958684e-22	6.21445511424254e-22
LH_ThickAvg_temporalpole	Temporalpole (left)	cortical thickness	15317	1.02297416073249e-21	1.85995301951362e-21	0.0772659698924355		-0.0655977420943405	4.46392794555386e-16	6.6355685677152e-16		-0.0751147257344939	1.31231028759101e-20	3.35707282872119e-20		-0.0772659698924355	1.02297416073249e-21	1.85995301951362e-21
RH_SurfArea_frontalpole	Frontalpole (right)	cortical surface area	15317	5.28623050894563e-21	8.81038418157605e-21	0.0758882342941836		-0.0758882342941836	5.28623050894563e-21	8.81038418157605e-21		-0.0500461669405906	5.78524840014485e-10	9.35849005905785e-10		-0.0676495573840056	5.29339474064141e-17	8.62627291067489e-17
LH_GrayVol_posteriorcingulate	Posteriorcingulate (left)	cortical volume	15317	2.69465556336875e-20	4.42406137269496e-20	0.0744970370021667		-0.0744970370021667	2.69465556336875e-20	4.42406137269496e-20		-0.0543398967871674	1.71383558780542e-11	3.01635063453754e-11		-0.0699889360130717	4.30326046570873e-18	7.2268496370681e-18
RH_GrayVol_parahippocampal	Parahippocampal (right)	cortical volume	15317	4.30960148504196e-20	6.97141416697964e-20	0.0740911513118227		-0.0740911513118227	4.30960148504196e-20	6.97141416697964e-20		-0.0369427494147101	4.81835884047504e-06	6.97394042700335e-06		-0.0584898200141335	4.38096995308028e-13	6.78741823716663e-13
RH_SurfArea_cuneus	Cuneus (right)	cortical surface area	15317	6.41415282483438e-20	1.03000994267413e-19	0.0737456985533458		-0.0737456985533458	6.41415282483438e-20	1.03000994267413e-19		-0.0132600621594577	0.100847169480869	0.114362769514388		-0.0430782388445867	9.68093743328928e-08	1.33950077693311e-07
LH_GrayVol_parahippocampal	Parahippocampal (left)	cortical volume	15317	7.34872447913145e-20	1.1715357865282e-19	0.0736271690256998		-0.0736271690256998	7.34872447913145e-20	1.1715357865282e-19		-0.0525284811205068	7.82528714904134e-11	1.31417036090771e-10		-0.0673859693433138	6.98648151977653e-17	1.12191674040207e-16
LH_ThickAvg_insula	Insula (left)	cortical thickness	15317	6.05470018480063e-19	9.51452886182956e-19	0.0717647233658813		-0.0717647233658813	6.05470018480063e-19	9.51452886182956e-19		-0.0589967086190469	2.7496870019461e-13	5.21492362438053e-13		-0.0684241526704635	2.32744323661192e-17	3.84990610567385e-17
RH_SurfArea_bankssts	Bankssts (right)	cortical surface area	15317	1.09092479231215e-18	1.70215215821754e-18	0.0712361737210325		-0.0712361737210325	1.09092479231215e-18	1.70215215821754e-18		-0.0311269227629194	0.000117005783291956	0.000162919445090065		-0.0522514044654185	9.82839001290211e-11	1.48099027591676e-10
LH_SurfArea_parsopercularis	Parsopercularis (left)	cortical surface area	15317	1.43309607523906e-18	2.22028969403235e-18	0.070989952939994		-0.070989952939994	1.43309607523906e-18	2.22028969403235e-18		-0.0265223905202772	0.00102988028293459	0.00134067255766633		-0.0517702576758577	1.45602461227369e-10	2.17908445374294e-10
RH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (right)	cortical thickness	15317	3.25219369826614e-18	5.50371241245039e-18	0.0702452210748571		-0.0679502679910226	3.85186834760669e-17	5.92595130401029e-17		-0.0626949362305863	8.16570076813351e-15	1.60397693659765e-14		-0.0702452210748571	3.25219369826614e-18	5.50371241245039e-18
RH_SurfArea_pericalcarine	Pericalcarine (right)	cortical surface area	15317	6.39349633047553e-17	9.76784161600428e-17	0.0674703232702132		-0.0674703232702132	6.39349633047553e-17	9.76784161600428e-17		0.00147787138815929	0.854908309546051	0.866727318433784		-0.0308510077858549	0.000134454955751019	0.000163425913067537
RH_SurfArea_inferiorparietal	Inferiorparietal (right)	cortical surface area	15317	1.56165354135401e-16	2.36940537308884e-16	0.0666162031829479		-0.0666162031829479	1.56165354135401e-16	2.36940537308884e-16		-0.0211427431289483	0.00888839680683473	0.0113031635693852		-0.0442310866123406	4.36373781567343e-08	6.11479184361882e-08
RH_SurfArea_medialorbitofrontal	Medialorbitofrontal (right)	cortical surface area	15317	1.62102127058575e-16	2.4426347912936e-16	0.0665802844012678		-0.0665802844012678	1.62102127058575e-16	2.4426347912936e-16		-0.0292745796773354	0.000291244164882789	0.000390693391915936		-0.050680030857138	3.50192778746406e-10	5.17063163249727e-10
LH_GrayVol_cuneus	Cuneus (left)	cortical volume	15317	2.41111865156054e-16	3.60847689349196e-16	0.0661968818628278		-0.0661968818628278	2.41111865156054e-16	3.60847689349196e-16		-0.0272958403940842	0.000730186985741515	0.000961922975228343		-0.0484241678293197	2.0334155731659e-09	2.96259222580462e-09
RH_SurfArea_parsopercularis	Parsopercularis (right)	cortical surface area	15317	5.16614318374676e-16	7.62786241895495e-16	0.0654548403458882		-0.0654548403458882	5.16614318374676e-16	7.62786241895495e-16		-0.0200631032285422	0.0130394868680956	0.0163924977770345		-0.0443303270883951	4.07066329917897e-08	5.74067901166265e-08
LH_GrayVol_transversetemporal	Transversetemporal (left)	cortical volume	15317	1.53882446350315e-15	2.24199590709068e-15	0.0643774046534188		-0.0643774046534188	1.53882446350315e-15	2.24199590709068e-15		-0.0152547285184964	0.0590795027950923	0.0702567060265963		-0.0420970875188518	1.87776443520178e-07	2.58192609840245e-07
RH_SurfArea_transversetemporal	Transversetemporal (right)	cortical surface area	15317	6.0937966026218e-15	8.81996876695261e-15	0.0629931597290154		-0.0629931597290154	6.0937966026218e-15	8.81996876695261e-15		-0.0146826680841137	0.0692466071622053	0.0797604899250532		-0.0417428351443398	2.37679892402119e-07	3.22775162521396e-07
LH_SurfArea_paracentral	Paracentral (left)	cortical surface area	15317	1.6653398828218e-14	3.24225463912209e-14	0.061962881339857		5.02981829455468e-05	0.99503441914297	0.99503441914297		0.061962881339857	1.6653398828218e-14	3.24225463912209e-14		0.0355273879387195	1.09632383221742e-05	1.4104751057768e-05
LH_SurfArea_pericalcarine	Pericalcarine (left)	cortical surface area	15317	5.66999301540286e-14	8.15293113325901e-14	0.0606842676108047		-0.0606842676108047	5.66999301540286e-14	8.15293113325901e-14		-0.00471300485947378	0.559791854277801	0.592087538178443		-0.0316690775111454	8.87521808900978e-05	0.000109693706718098
RH_SurfArea_superiortemporal	Superiortemporal (right)	cortical surface area	15317	1.68927298323944e-13	2.41324711891349e-13	0.0595223991436375		-0.0595223991436375	1.68927298323944e-13	2.41324711891349e-13		-0.00219990601313499	0.785469670631007	0.807492184760848		-0.0314494790843686	9.93163839307115e-05	0.000122064829412048
LH_SurfArea_inferiorparietal	Inferiorparietal (left)	cortical surface area	15317	1.83074399780791e-13	2.59847535172736e-13	0.0594359309432592		-0.0594359309432592	1.83074399780791e-13	2.59847535172736e-13		-0.0280239407498005	0.000524099338349726	0.000698799117799635		-0.0439693278303042	5.23830074102593e-08	7.29383647484623e-08
RH_GrayVol_lingual	Lingual (right)	cortical volume	15317	1.86448238741517e-13	2.62939823866242e-13	0.059416280503894		-0.059416280503894	1.86448238741517e-13	2.62939823866242e-13		-0.0115623751520936	0.152522353989547	0.170329532374113		-0.0360467885554534	8.13593077251553e-06	1.07179926344516e-05
LH_SurfArea_precuneus	Precuneus (left)	cortical surface area	15317	4.10308746024369e-13	5.74954930734785e-13	0.0585613913296344		-0.0585613913296344	4.10308746024369e-13	5.74954930734785e-13		-0.0149689398604971	0.0639922127233633	0.0747112904310764		-0.0374766529254971	3.50651102745752e-06	4.64718328940153e-06
LH_SurfArea_postcentral	Postcentral (left)	cortical surface area	15317	1.28523990282452e-12	1.78957454823667e-12	0.0573019267305457		-0.0573019267305457	1.28523990282452e-12	1.78957454823667e-12		0.0134597609979189	0.0958184819039203	0.109792010514909		-0.0210493923023184	0.00919378831003077	0.0103724791190091
RH_SurfArea_posteriorcingulate	Posteriorcingulate (right)	cortical surface area	15317	1.2415318561917e-12	1.91004900952569e-12	0.0573404865034942		-0.0460341267488295	1.20586045601101e-08	1.53346416371342e-08		-0.0561770475405172	3.49158598253096e-12	6.29630259144927e-12		-0.0573404865034942	1.2415318561917e-12	1.91004900952569e-12
RH_GrayVol_transversetemporal	Transversetemporal (right)	cortical volume	15317	3.47995919907406e-12	4.81503788551128e-12	0.0561808380856914		-0.0561808380856914	3.47995919907406e-12	4.81503788551128e-12		-0.00736363459989987	0.362228788692981	0.390663180657341		-0.0333760276515416	3.61473295837925e-05	4.57035201634158e-05
RH_SurfArea_precuneus	Precuneus (right)	cortical surface area	15317	5.04026692142033e-12	6.93036701695295e-12	0.0557583376381453		-0.0557583376381453	5.04026692142033e-12	6.93036701695295e-12		-0.0121678478328302	0.132169226290002	0.148353213182655		-0.0345942379621183	1.8548703424116e-05	2.37250857750321e-05
RH_GrayVol_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical volume	15317	5.84435505655e-12	7.9860752325528e-12	0.0555886486768328		-0.0555886486768328	5.84435505655e-12	7.9860752325528e-12		-0.0500716843929716	5.67017194630125e-10	9.24028020878722e-10		-0.0540965404216545	2.10779642097593e-11	3.22024453204656e-11
LH_SurfArea_superiorfrontal	Superiorfrontal (left)	cortical surface area	15317	1.38148468039451e-11	1.86458055022572e-11	0.0545923308868907		-0.0545923308868907	1.38148468039451e-11	1.86458055022572e-11		-0.0181677525751328	0.0245691783703295	0.0301967555389525		-0.0411507050172303	3.50959557209865e-07	4.73687745927425e-07
LH_SurfArea_supramarginal	Supramarginal (left)	cortical surface area	15317	1.52767081345025e-11	2.0493145058479e-11	0.0544746879891807		-0.0544746879891807	1.52767081345025e-11	2.0493145058479e-11		-0.0147792034962468	0.067436493451053	0.0780843608380614		-0.0357139152073439	9.85417832768324e-06	1.28279244502385e-05
LH_SurfArea_bankssts	Bankssts (left)	cortical surface area	15317	2.4127284633142e-11	3.21697128441893e-11	0.0539370524435797		-0.0539370524435797	2.4127284633142e-11	3.21697128441893e-11		-0.0364624829866042	6.38987269279094e-06	9.18805223800004e-06		-0.0472823638902426	4.81060391472667e-09	6.91720824339783e-09
LH_GrayVol_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical volume	15317	2.61435053843311e-11	3.46480191840533e-11	0.0538421018549792		-0.0538421018549792	2.61435053843311e-11	3.46480191840533e-11		-0.0347940211997635	1.65916018165322e-05	2.33984128181864e-05		-0.0466814419001877	7.5093134114376e-09	1.0727590587768e-08
RH_SurfArea_paracentral	Paracentral (right)	cortical surface area	15317	2.2009224704251e-11	3.84288050391684e-11	0.0540455576424078		-0.010675084297284	0.186540541740175	0.196358464989658		0.0540455576424078	2.2009224704251e-11	3.84288050391684e-11		0.0253886669969729	0.00167863446894496	0.00196435948493559
LH_GrayVol_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical volume	15317	3.24051408740139e-11	4.91664206364349e-11	0.05358727828527		-0.0487046456328498	1.6408103773804e-09	2.12340166484522e-09		-0.0487931088059231	1.53308572142045e-09	2.40913470508928e-09		-0.05358727828527	3.24051408740139e-11	4.91664206364349e-11
LH_GrayVol_insula	Insula (left)	cortical volume	15317	6.73316374071711e-11	8.87003606561535e-11	0.0527104523138167		-0.0527104523138167	6.73316374071711e-11	8.87003606561535e-11		-0.0122061256333125	0.130956874231862	0.147746217082101		-0.0332881229813945	3.78982210163886e-05	4.76434778491742e-05
