id	structure	category	n	top_pval	top_fdr	top_rhoabs	NA	gap_gm_rho	gap_gm_pval	gap_gm_fdr	NA.1	gap_wm_rho	gap_wm_pval	gap_wm_fdr	NA.2	gap_gwm_rho	gap_gwm_pval	gap_gwm_fdr
RH_SurfArea_lateralorbitofrontal	Lateralorbitofrontal (right)	cortical surface area	32272	9.07943887672613e-78	2.32264715451134e-77	0.106583426535178		-0.106583426535178	9.07943887672613e-78	2.32264715451134e-77		-0.0757755098874493	4.41215754110035e-38	1.16948754101455e-37		-0.0976086576248311	8.57413729815037e-65	2.21918847716833e-64
RH_GrayVol_postcentral	Postcentral (right)	cortical volume	32272	4.0098591584955e-77	1.01398737341266e-76	0.106156017760928		-0.106156017760928	4.0098591584955e-77	1.01398737341266e-76		-0.0535596728128363	6.73385738856039e-18	1.23454052123607e-17		-0.0839368538694335	2.87840000585407e-47	5.86340741933237e-47
RH_ThickAvg_middletemporal	Middletemporal (right)	cortical thickness	32272	5.1319754201228e-74	1.2829938550307e-73	0.104069474348554		-0.104069474348554	5.1319754201228e-74	1.2829938550307e-73		-0.0657578463461842	4.10061455062774e-28	9.11247677917276e-28		-0.0904120662939856	3.11766348341209e-55	7.29665921649638e-55
LH_GrayVol_bankssts	Bankssts (left)	cortical volume	32272	3.59780145638742e-73	8.89344180230598e-73	0.103494182693571		-0.103494182693571	3.59780145638742e-73	8.89344180230598e-73		-0.0617949269970515	1.46204016760162e-24	3.0633222559272e-24		-0.0866983452946521	1.36484486231053e-50	2.97292940305264e-50
RH_ThickAvg_bankssts	Bankssts (right)	cortical thickness	32272	2.97884226453685e-72	7.28161442442341e-72	0.102865758020116		-0.102865758020116	2.97884226453685e-72	7.28161442442341e-72		-0.052076720216153	8.43818064995402e-17	1.52163913359827e-16		-0.0807077015147249	1.61198207004064e-43	3.13837217176054e-43
LH_ThickAvg_lateraloccipital	Lateraloccipital (left)	cortical thickness	32272	2.03514156250381e-71	4.92012245880042e-71	0.102291502900052		-0.102291502900052	2.03514156250381e-71	4.92012245880042e-71		-0.0803894766698674	3.72000161408277e-43	1.09120047346428e-42		-0.0987168676468142	2.47764436334618e-66	6.64733853580683e-66
LH_ThickAvg_middletemporal	Middletemporal (left)	cortical thickness	32272	1.1308956576956e-68	2.70431570318513e-68	0.100378333806225		-0.100378333806225	1.1308956576956e-68	2.70431570318513e-68		-0.0553804031275117	2.73653916609425e-19	5.10202217407402e-19		-0.0827590791569233	6.97454985232805e-46	1.39490997046561e-45
RH_SurfArea_fusiform	Fusiform (right)	cortical surface area	32272	2.45855542777945e-68	6.76102742639349e-68	0.1001407933224		-0.0992414541512829	4.55921814427196e-67	1.05581893867351e-66		-0.0859909593351304	9.9624684524452e-50	3.37191239928914e-49		-0.1001407933224	2.45855542777945e-68	6.76102742639349e-68
LH_GrayVol_caudalmiddlefrontal	Caudalmiddlefrontal (left)	cortical volume	32272	3.28694700515575e-68	7.7755735605835e-68	0.100051412925066		-0.100051412925066	3.28694700515575e-68	7.7755735605835e-68		-0.0739550765008299	3.63716834587061e-36	8.99075321451162e-36		-0.0939998478872256	6.63433168923143e-60	1.63994715913586e-59
LH_SurfArea_transversetemporal	Transversetemporal (left)	cortical surface area	32272	3.8882280053599e-68	9.10010809765083e-68	0.0999997572527054		-0.0999997572527054	3.8882280053599e-68	9.10010809765083e-68		-0.0557083893909433	1.5203965457903e-19	2.85886529977663e-19		-0.0848604011691357	2.28913694540649e-48	4.79628693323265e-48
LH_SurfArea_lingual	Lingual (left)	cortical surface area	32272	4.63766181169793e-67	1.06279749851411e-66	0.099236089742777		-0.099236089742777	4.63766181169793e-67	1.06279749851411e-66		-0.0377797963159904	8.03509818321048e-08	1.21911834503883e-07		-0.0702752650603853	1.96702099939534e-32	3.51824894200792e-32
RH_ThickAvg_posteriorcingulate	Posteriorcingulate (right)	cortical thickness	32272	9.07143109910474e-67	2.05743798124025e-66	0.0990280794329763		-0.0990280794329763	9.07143109910474e-67	2.05743798124025e-66		-0.0617579063945268	1.57420515464359e-24	3.2672182454867e-24		-0.0851934359993676	9.13110273437325e-49	1.95033262287584e-48
LH_ThickAvg_bankssts	Bankssts (left)	cortical thickness	32272	1.49564534120744e-66	3.35757117413915e-66	0.0988730227055442		-0.0988730227055442	1.49564534120744e-66	3.35757117413915e-66		-0.0387339289907073	2.48653538366865e-08	3.82543905179792e-08		-0.0711906362441471	2.41141763386934e-33	4.38439569794425e-33
RH_ThickAvg_parsorbitalis	Parsorbitalis (right)	cortical thickness	32272	5.74003259388496e-66	1.52145442247553e-65	0.0984552248024396		-0.0965417729713944	2.4935435893255e-63	5.43148108565951e-63		-0.0853972038094449	5.20737352111931e-49	1.73579117370644e-48		-0.0984552248024396	5.74003259388496e-66	1.52145442247553e-65
LH_SurfArea_parahippocampal	Parahippocampal (left)	cortical surface area	32272	1.16418689545696e-65	3.04906091667299e-65	0.098234711930258		-0.0914423573111412	1.47869613809497e-56	3.01215879982309e-56		-0.0908932574764785	7.57241227555487e-56	2.92268543968784e-55		-0.098234711930258	1.16418689545696e-65	3.04906091667299e-65
LH_ThickAvg_parsorbitalis	Parsorbitalis (left)	cortical thickness	32272	9.92666809887504e-65	2.53938021134013e-64	0.0975625420808787		-0.0959683928535597	1.50530405190295e-62	3.2467342295946e-62		-0.0842494041957071	1.23119693499893e-47	3.92555544492412e-47		-0.0975625420808787	9.92666809887504e-65	2.53938021134013e-64
RH_SurfArea_parstriangularis	Parstriangularis (right)	cortical surface area	32272	1.20085295015236e-64	2.66856211144969e-64	0.0975021836614994		-0.0975021836614994	1.20085295015236e-64	2.66856211144969e-64		-0.0639597705349829	1.78825053342551e-26	3.85701095444718e-26		-0.0873547358010298	2.13130392628903e-51	4.73623094730896e-51
RH_ThickAvg_lateraloccipital	Lateraloccipital (right)	cortical thickness	32272	4.57826766310714e-64	1.00721888588357e-63	0.097079538348956		-0.097079538348956	4.57826766310714e-64	1.00721888588357e-63		-0.0737709645536635	5.64707160891534e-36	1.38039528217931e-35		-0.0918273497544736	4.70472083475813e-57	1.12504193874651e-56
RH_SurfArea_inferiortemporal	Inferiortemporal (right)	cortical surface area	32272	1.34224801126821e-61	2.86693749979618e-61	0.0952655672151318		-0.0952655672151318	1.34224801126821e-61	2.86693749979618e-61		-0.075145654942434	2.05354259999494e-37	5.31505143528102e-37		-0.0919775487733712	3.00122630522373e-57	7.25571194669473e-57
LH_SurfArea_parstriangularis	Parstriangularis (left)	cortical surface area	32272	4.15404703862221e-60	8.78740719708544e-60	0.094152114974095		-0.094152114974095	4.15404703862221e-60	8.78740719708544e-60		-0.0612910945674149	3.97967751867649e-24	8.18251452438157e-24		-0.0846727971871887	3.83693586841465e-48	7.96345180237003e-48
LH_GrayVol_lingual	Lingual (left)	cortical volume	32272	1.04890558025249e-58	2.19770693005284e-58	0.0930917038695326		-0.0930917038695326	1.04890558025249e-58	2.19770693005284e-58		-0.0462456326098474	8.70764835102092e-13	1.47360202863431e-12		-0.0728971563011148	4.4911591833234e-35	8.30298336412729e-35
LH_SurfArea_rostralmiddlefrontal	Rostralmiddlefrontal (left)	cortical surface area	32272	1.93981406247295e-57	4.02602918626461e-57	0.0921228291734029		-0.0921228291734029	1.93981406247295e-57	4.02602918626461e-57		-0.0768726398277464	2.92407938778573e-39	7.94194401620816e-39		-0.0910673217269214	4.5077015158138e-56	1.06633799298821e-55
RH_SurfArea_rostralmiddlefrontal	Rostralmiddlefrontal (right)	cortical surface area	32272	2.52051622335307e-57	6.16126187930751e-57	0.092035914997738		-0.0880758047181948	2.72796144153135e-52	5.35849568872229e-52		-0.0818936426368948	7.07177151335744e-45	2.13121881224471e-44		-0.092035914997738	2.52051622335307e-57	6.16126187930751e-57
LH_SurfArea_superiortemporal	Superiortemporal (left)	cortical surface area	32272	4.44030564931662e-57	9.12960040046408e-57	0.0918461943522249		-0.0918461943522249	4.44030564931662e-57	9.12960040046408e-57		-0.0442531547025576	1.57936226758557e-11	2.59298282737929e-11		-0.0730519848894342	3.11217201057834e-35	5.80235459599352e-35
LH_SurfArea_lateraloccipital	Lateraloccipital (left)	cortical surface area	32272	1.85433107111118e-55	3.7426865655455e-55	0.0905881505695208		-0.0905881505695208	1.85433107111118e-55	3.7426865655455e-55		-0.0593897354519106	1.62235259427748e-22	3.21547361027969e-22		-0.0799708882024606	1.10080466484913e-42	2.12435987953341e-42
RH_GrayVol_posteriorcingulate	Posteriorcingulate (right)	cortical volume	32272	2.29961698692882e-54	4.59923397385764e-54	0.0897289436460321		-0.0897289436460321	2.29961698692882e-54	4.59923397385764e-54		-0.0611703069415325	5.05516135834711e-24	1.02975509151515e-23		-0.0795034745695466	3.69154008318528e-42	7.06207668087619e-42
LH_ThickAvg_frontalpole	Frontalpole (left)	cortical thickness	32272	1.17119910594468e-52	2.62922248273295e-52	0.0883712542512797		-0.0873250287819179	2.31576953366813e-51	4.50857785315919e-51		-0.0755747961781427	7.21350203481944e-38	1.8892505329289e-37		-0.0883712542512797	1.17119910594468e-52	2.62922248273295e-52
LH_ThickAvg_entorhinal	Entorhinal (left)	cortical thickness	32272	1.94298987241657e-52	3.85097091830311e-52	0.0881942733614113		-0.0881942733614113	1.94298987241657e-52	3.85097091830311e-52		-0.071807582461781	5.800667552556e-34	1.35760304421523e-33		-0.0863706887293967	3.42816109227257e-50	7.39407294411731e-50
RH_ThickAvg_entorhinal	Entorhinal (right)	cortical thickness	32272	2.50401346019562e-51	5.50882961243036e-51	0.0872979982475127		-0.0830433011474174	3.23660708633896e-46	5.78905332515912e-46		-0.0781087867937246	1.30828889061431e-40	3.73796825889803e-40		-0.0872979982475127	2.50401346019562e-51	5.50882961243036e-51
RH_SurfArea_transversetemporal	Transversetemporal (right)	cortical surface area	32272	1.39753336149434e-49	2.69699420639259e-49	0.0858681224827383		-0.0858681224827383	1.39753336149434e-49	2.69699420639259e-49		-0.0352651787297055	1.53078908623716e-06	2.20113463380507e-06		-0.0650643271068771	1.77308254741443e-27	3.04748562836855e-27
RH_ThickAvg_isthmuscingulate	Isthmuscingulate (right)	cortical thickness	32272	1.4898471182102e-49	2.85014231309777e-49	0.0858452273134181		-0.0858452273134181	1.4898471182102e-49	2.85014231309777e-49		-0.0444111834795573	1.26208860541389e-11	2.08766536233877e-11		-0.0677937840329807	5.01610701906898e-30	8.8283483535614e-30
LH_ThickAvg_posteriorcingulate	Posteriorcingulate (left)	cortical thickness	32272	4.46213623925313e-49	8.46267217789387e-49	0.0854510128461865		-0.0854510128461865	4.46213623925313e-49	8.46267217789387e-49		-0.0345101654574872	3.5569688663482e-06	5.08138409478314e-06		-0.0624471310846212	3.92635600268482e-25	6.54392667114137e-25
LH_SurfArea_cuneus	Cuneus (left)	cortical surface area	32272	2.36303665420652e-48	4.44331678568747e-48	0.0848484824494627		-0.0848484824494627	2.36303665420652e-48	4.44331678568747e-48		-0.0232653935548585	0.112574805753125	0.137591429253819		-0.0550797335984855	4.64806324965024e-19	6.86291218069163e-19
LH_SurfArea_frontalpole	Frontalpole (left)	cortical surface area	32272	8.70439641970493e-48	1.6228535697755e-47	0.0843741569641293		-0.0843741569641293	8.70439641970493e-48	1.6228535697755e-47		-0.0583323150922561	1.21099756776383e-21	2.37874522239324e-21		-0.0759916202360725	2.58384300061606e-38	4.85850820628661e-38
RH_GrayVol_caudalmiddlefrontal	Caudalmiddlefrontal (right)	cortical volume	32272	1.21841397640476e-47	2.25253004041216e-47	0.0842513477042193		-0.0842513477042193	1.21841397640476e-47	2.25253004041216e-47		-0.0683770233183865	1.39421031565899e-30	3.19506530671852e-30		-0.0827299018725769	7.54232869529367e-46	1.49487595762577e-45
RH_SurfArea_parahippocampal	Parahippocampal (right)	cortical surface area	32272	2.88639270344038e-47	5.29171995630736e-47	0.0839353834508017		-0.0839353834508017	2.88639270344038e-47	5.29171995630736e-47		-0.0726629163364893	7.83896651326593e-35	1.85437917518119e-34		-0.0832783582207377	1.71950466056145e-46	3.47055986535339e-46
LH_ThickAvg_medialorbitofrontal	Medialorbitofrontal (left)	cortical thickness	32272	8.61800687097737e-47	1.5669103401777e-46	0.0835330758614175		-0.0835330758614175	8.61800687097737e-47	1.5669103401777e-46		-0.0625430057493277	3.24811125641964e-25	6.8710045808877e-25		-0.0783355594620597	7.32292543204344e-41	1.38883068538755e-40
LH_ThickAvg_isthmuscingulate	Isthmuscingulate (left)	cortical thickness	32272	1.11330308841959e-46	2.00759573321565e-46	0.083438562125975		-0.083438562125975	1.11330308841959e-46	2.00759573321565e-46		-0.0309787733774003	0.000144799789041337	0.000196641688821569		-0.0596245247786602	1.0284037538929e-22	1.68842407355551e-22
RH_SurfArea_lingual	Lingual (right)	cortical surface area	32272	5.13379281153472e-46	9.10834208498096e-46	0.0828724086002756		-0.0828724086002756	5.13379281153472e-46	9.10834208498096e-46		-0.0228751117914118	0.149716454809265	0.181975801425626		-0.0526427084066172	3.21880782962657e-17	4.65880080603846e-17
LH_SurfArea_parsopercularis	Parsopercularis (left)	cortical surface area	32272	5.44608200551977e-46	9.58510432971479e-46	0.082850455134352		-0.082850455134352	5.44608200551977e-46	9.58510432971479e-46		-0.0396969815509217	7.3836530063811e-09	1.16863572762866e-08		-0.0656843252893696	4.77606936643056e-28	8.27350598909231e-28
RH_ThickAvg_inferiortemporal	Inferiortemporal (right)	cortical thickness	32272	1.62948172017704e-45	3.20076766463347e-45	0.0824424079206079		-0.0807654242837925	1.38410280037588e-43	2.39765839435192e-43		-0.0704672546087571	1.27380191538649e-32	2.94985706721082e-32		-0.0824424079206079	1.62948172017704e-45	3.20076766463347e-45
RH_SurfArea_cuneus	Cuneus (right)	cortical surface area	32272	2.58704844296654e-45	4.51706870994158e-45	0.0822688716547029		-0.0822688716547029	2.58704844296654e-45	4.51706870994158e-45		-0.017866248146747	1	1		-0.050079721795585	2.24969008062229e-15	3.13247985909433e-15
RH_SurfArea_superiortemporal	Superiortemporal (right)	cortical surface area	32272	2.72239467198772e-41	4.67911584247889e-41	0.0787241348645307		-0.0787241348645307	2.72239467198772e-41	4.67911584247889e-41		-0.0220965115491709	0.260930537450389	0.315410539775196		-0.0518837213830199	1.15744513437636e-16	1.65349304910909e-16
LH_GrayVol_parahippocampal	Parahippocampal (left)	cortical volume	32272	6.35461938965102e-41	1.08373353932033e-40	0.0783910694066363		-0.0783910694066363	6.35461938965102e-41	1.08373353932033e-40		-0.0557197812732135	1.48994879036825e-19	2.82576494725013e-19		-0.0716418433729434	8.49650293610397e-34	1.55769220495239e-33
RH_GrayVol_parahippocampal	Parahippocampal (right)	cortical volume	32272	3.47545633600076e-39	5.88154149169359e-39	0.0768009180905757		-0.0768009180905757	3.47545633600076e-39	5.88154149169359e-39		-0.0376521632475443	9.37047267729788e-08	1.41198903356543e-07		-0.0595877459138427	1.10386272708518e-22	1.79888740710177e-22
RH_SurfArea_frontalpole	Frontalpole (right)	cortical surface area	32272	1.56224909256087e-35	2.6236244302549e-35	0.0733418022269824		-0.0733418022269824	1.56224909256087e-35	2.6236244302549e-35		-0.0438022863541492	2.9867992923093e-11	4.86737662450404e-11		-0.0626258320034178	2.73545706828962e-25	4.59389736659325e-25
RH_SurfArea_lateraloccipital	Lateraloccipital (right)	cortical surface area	32272	2.49014353881646e-35	4.15023923136077e-35	0.0731452659574307		-0.0731452659574307	2.49014353881646e-35	4.15023923136077e-35		-0.0509031676614681	5.93760913716219e-16	1.04501920814055e-15		-0.0660755580124169	2.07393604242716e-28	3.62115816931726e-28
LH_ThickAvg_inferiortemporal	Inferiortemporal (left)	cortical thickness	32272	4.44945375396923e-35	7.35999869077617e-35	0.0729003458985095		-0.0729003458985095	4.44945375396923e-35	7.35999869077617e-35		-0.0372701358415602	1.48654354730921e-07	2.22475905039474e-07		-0.0587038262742625	5.97680469360246e-22	9.52823936661262e-22
RH_SurfArea_medialorbitofrontal	Medialorbitofrontal (right)	cortical surface area	32272	4.80311524048674e-35	7.88571158885883e-35	0.0728679746896681		-0.0728679746896681	4.80311524048674e-35	7.88571158885883e-35		-0.0356734219054568	9.63406960394133e-07	1.40363928004443e-06		-0.0570180672333854	1.39169354099404e-20	2.15614492266682e-20
RH_SurfArea_bankssts	Bankssts (right)	cortical surface area	32272	8.73528414983643e-35	1.42352778738075e-34	0.0726147655963151		-0.0726147655963151	8.73528414983643e-35	1.42352778738075e-34		-0.0367267275678517	2.83676680297447e-07	4.18851474264687e-07		-0.0555632916242883	1.96416153940833e-19	2.98010716324022e-19
LH_GrayVol_cuneus	Cuneus (left)	cortical volume	32272	2.65699826689901e-34	4.2980854317484e-34	0.0721403186185973		-0.0721403186185973	2.65699826689901e-34	4.2980854317484e-34		-0.0275081419846565	0.00368820845638469	0.00477297564943901		-0.0514928995835021	2.2294235751728e-16	3.16434313895494e-16
LH_GrayVol_frontalpole	Frontalpole (left)	cortical volume	32272	3.83940600156643e-33	6.16546949156653e-33	0.0709878590518305		-0.0709878590518305	3.83940600156643e-33	6.16546949156653e-33		-0.0356380309498979	1.00354431026678e-06	1.45249834380718e-06		-0.0562018864080736	6.19653569591408e-20	9.46692953542429e-20
RH_ThickAvg_temporalpole	Temporalpole (right)	cortical thickness	32272	5.25773338250872e-33	9.48115855862228e-33	0.0708521700230606		-0.0617411095480857	1.61536762189515e-24	2.27808254369829e-24		-0.0677809987706277	5.17827587060098e-30	1.17445432116723e-29		-0.0708521700230606	5.25773338250872e-33	9.48115855862228e-33
RH_SurfArea_parsopercularis	Parsopercularis (right)	cortical surface area	32272	9.23424196400472e-33	1.46153469933888e-32	0.0706058372602427		-0.0706058372602427	9.23424196400472e-33	1.46153469933888e-32		-0.0300095263662176	0.000372275882961796	0.000496367843949061		-0.0530431864891581	1.62312146988793e-17	2.36481273758506e-17
LH_SurfArea_superiorfrontal	Superiorfrontal (left)	cortical surface area	32272	4.07487406366303e-32	6.40337352861333e-32	0.0699527632489155		-0.0699527632489155	4.07487406366303e-32	6.40337352861333e-32		-0.0337679568089018	8.04174924911188e-06	1.14140957084169e-05		-0.0562774662973025	5.39929413707829e-20	8.30660636473583e-20
RH_ThickAvg_insula	Insula (right)	cortical thickness	32272	8.64600299173799e-32	1.34902174339174e-31	0.0696194732700858		-0.0696194732700858	8.64600299173799e-32	1.34902174339174e-31		-0.0520220602171314	9.24926656862771e-17	1.65434036186837e-16		-0.0641164821399605	1.28684398674957e-26	2.19461765182097e-26
RH_GrayVol_frontalpole	Frontalpole (right)	cortical volume	32272	4.8632407807636e-31	7.53459839273234e-31	0.0688486123954489		-0.0688486123954489	4.8632407807636e-31	7.53459839273234e-31		-0.02408117009436	0.0609019971253496	0.0765625106718681		-0.0491477047042777	9.98858845205036e-15	1.37343091215692e-14
RH_SurfArea_pericalcarine	Pericalcarine (right)	cortical surface area	32272	5.78962525155682e-31	8.90711577162588e-31	0.0687702435780402		-0.0687702435780402	5.78962525155682e-31	8.90711577162588e-31		-0.00467280834584065	1	1		-0.034909078342451	2.25844904597051e-06	2.82306130746314e-06
LH_GrayVol_posteriorcingulate	Posteriorcingulate (left)	cortical volume	32272	8.12163190533605e-31	1.24080487442634e-30	0.0686179977255386		-0.0686179977255386	8.12163190533605e-31	1.24080487442634e-30		-0.0408888504727007	1.57185587457398e-09	2.50585719134982e-09		-0.0578631404772238	2.90824712048039e-21	4.53769054259352e-21
RH_ThickAvg_frontalpole	Frontalpole (right)	cortical thickness	32272	2.89889220015643e-30	5.14319583898721e-30	0.0680435051382512		-0.0677601500968296	5.38509743094339e-30	8.11453037539415e-30		-0.056854997239561	1.88880201503475e-20	3.61336037658822e-20		-0.0680435051382512	2.89889220015643e-30	5.14319583898721e-30
RH_GrayVol_lingual	Lingual (right)	cortical volume	32272	3.87887602878307e-30	5.88519121608466e-30	0.0679096535043384		-0.0679096535043384	3.87887602878307e-30	5.88519121608466e-30		-0.0252527904143274	0.0243802817242111	0.031003826470095		-0.0473785231578877	1.56513343165916e-13	2.12548984546306e-13
RH_ThickAvg_medialorbitofrontal	Medialorbitofrontal (right)	cortical thickness	32272	1.2794958404543e-29	1.91489173401324e-29	0.0673644705023424		-0.0673644705023424	1.2794958404543e-29	1.91489173401324e-29		-0.0425375413655158	1.72420946068165e-10	2.76880351350338e-10		-0.0583127813794475	1.25078284524838e-21	1.97965630183197e-21
RH_SurfArea_superiorfrontal	Superiorfrontal (right)	cortical surface area	32272	1.58768988386981e-29	2.36007955710377e-29	0.0672652267437432		-0.0672652267437432	1.58768988386981e-29	2.36007955710377e-29		-0.0396843363350372	7.50274229057971e-09	1.17900235994824e-08		-0.0587070433310549	5.94100746054122e-22	9.52823936661262e-22
LH_SurfArea_pericalcarine	Pericalcarine (left)	cortical surface area	32272	8.55499457352595e-28	1.26315356119175e-27	0.0654082740893267		-0.0654082740893267	8.55499457352595e-28	1.26315356119175e-27		-0.00935083819305931	1	1		-0.0367182925720261	2.84678921570728e-07	3.68408016150354e-07
LH_SurfArea_inferiorparietal	Inferiorparietal (left)	cortical surface area	32272	1.13048697866085e-27	1.65804756870258e-27	0.0652762481845007		-0.0652762481845007	1.13048697866085e-27	1.65804756870258e-27		-0.0391621273684015	1.45592224691342e-08	2.27165173277271e-08		-0.0519863831767206	9.76382391439812e-17	1.40394853671084e-16
RH_GrayVol_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical volume	32272	3.57264018865908e-27	5.20517113579469e-27	0.0647290420274306		-0.0647290420274306	3.57264018865908e-27	5.20517113579469e-27		-0.0476394928606592	1.05881573772984e-13	1.81983954922316e-13		-0.0579825148213422	2.3305190633232e-21	3.66224424236503e-21
RH_SurfArea_precuneus	Precuneus (right)	cortical surface area	32272	8.80166274206418e-27	1.27392487056192e-26	0.0642975037361463		-0.0642975037361463	8.80166274206418e-27	1.27392487056192e-26		-0.0250736214607438	0.028124668577157	0.03555992578721		-0.0454814504403361	2.67338475638137e-12	3.60824936444111e-12
LH_SurfArea_precuneus	Precuneus (left)	cortical surface area	32272	1.07221155848504e-26	1.54174211023993e-26	0.0642028418897886		-0.0642028418897886	1.07221155848504e-26	1.54174211023993e-26		-0.0322337016970712	4.08999323195562e-05	5.6949272850015e-05		-0.0494275875495856	6.40518884436038e-15	8.86252544502694e-15
LH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical thickness	32272	4.16787095086578e-26	5.95410135837969e-26	0.0635461535933052		-0.0635461535933052	4.16787095086578e-26	5.95410135837969e-26		-0.048253968238473	4.09183099615698e-14	7.08821117444516e-14		-0.0591960133650115	2.34104656424996e-22	3.78698708922788e-22
LH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (left)	cortical thickness	32272	1.36851497497337e-25	2.3159484191857e-25	0.0629674241105435		-0.0595531032590471	1.17538537876469e-22	1.59620236622365e-22		-0.0571644798372393	1.06798058033485e-20	2.06101515503217e-20		-0.0629674241105435	1.36851497497337e-25	2.3159484191857e-25
RH_GrayVol_transversetemporal	Transversetemporal (right)	cortical volume	32272	9.34656352679925e-25	1.32660901670699e-24	0.0620142554546528		-0.0620142554546528	9.34656352679925e-25	1.32660901670699e-24		-0.00764851204560205	1	1		-0.0362955386857072	4.66652867836255e-07	5.93431392624139e-07
LH_SurfArea_bankssts	Bankssts (left)	cortical surface area	32272	2.38463795866963e-24	3.34153089749884e-24	0.061546010512149		-0.061546010512149	2.38463795866963e-24	3.34153089749884e-24		-0.0425632754925239	1.66609294298033e-10	2.69515034893877e-10		-0.0540610388003026	2.79835866120998e-18	4.10425936977464e-18
RH_SurfArea_inferiorparietal	Inferiorparietal (right)	cortical surface area	32272	6.51648103243197e-24	9.07358118439895e-24	0.0610380288373173		-0.0610380288373173	6.51648103243197e-24	9.07358118439895e-24		-0.0240521671988908	0.0622347138339397	0.0777933922924246		-0.0421174794826941	3.03752513750993e-10	4.07472884300113e-10
LH_GrayVol_transversetemporal	Transversetemporal (left)	cortical volume	32272	7.1125578993795e-24	9.84127508090245e-24	0.060993399725486		-0.060993399725486	7.1125578993795e-24	9.84127508090245e-24		-0.0124641092939298	1	1		-0.0388665184380017	2.0935960289597e-08	2.74161384744723e-08
LH_ThickAvg_temporalpole	Temporalpole (left)	cortical thickness	32272	6.46728209764494e-24	1.06977598607661e-23	0.0610437689646531		-0.0553974115598123	2.63191303054941e-19	3.46719081868785e-19		-0.0572171927069562	9.69893412678404e-21	1.88828806008185e-20		-0.0610437689646531	6.46728209764494e-24	1.06977598607661e-23
LH_SurfArea_postcentral	Postcentral (left)	cortical surface area	32272	1.88901437246638e-23	2.5812618754199e-23	0.0604954916234133		-0.0604954916234133	1.88901437246638e-23	2.5812618754199e-23		0.0121848423747398	1	1		-0.0217035122677617	0.340661457867097	0.384336003747494
LH_GrayVol_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical volume	32272	4.00271937770886e-22	5.40244333187699e-22	0.0589123533768379		-0.0589123533768379	4.00271937770886e-22	5.40244333187699e-22		-0.0330013887070411	1.83034581378406e-05	2.58125691687496e-05		-0.0474292604606281	1.44924354471453e-13	1.98033279401985e-13
RH_GrayVol_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical volume	32272	3.57958455961045e-20	4.8018817263067e-20	0.0565011465171015		-0.0565011465171015	3.57958455961045e-20	4.8018817263067e-20		-0.0156408837276454	1	1		-0.0349230211765397	2.22305370182882e-06	2.79469608229909e-06
LH_GrayVol_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical volume	32272	4.48068976727664e-20	5.97425302303552e-20	0.0563776543920423		-0.0563776543920423	4.48068976727664e-20	5.97425302303552e-20		-0.0458948167333178	1.46410898851741e-12	2.45880898834985e-12		-0.0551189975441828	4.33753633619845e-19	6.49155097934462e-19
RH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (right)	cortical thickness	32272	6.06734464793024e-20	8.04105917195574e-20	0.0562114877387762		-0.0562114877387762	6.06734464793024e-20	8.04105917195574e-20		-0.039076578721052	1.61953608628817e-08	2.50914041537604e-08		-0.0505931789369909	9.80528059342515e-16	1.37398836340989e-15
RH_SurfArea_posteriorcingulate	Posteriorcingulate (right)	cortical surface area	32272	2.04082172533152e-19	3.0752108189927e-19	0.0555420160413383		-0.0516963349835722	1.58043648782839e-16	2.00980362614015e-16		-0.0516165788626666	1.82366819243583e-16	3.23554034141841e-16		-0.0555420160413383	2.04082172533152e-19	3.0752108189927e-19
LH_ThickAvg_lingual	Lingual (left)	cortical thickness	32272	4.44775106784917e-19	6.61152185761363e-19	0.0551044856318303		-0.052560152508564	3.69223265109313e-17	4.72262315837493e-17		-0.0491622419439279	9.82850936189534e-15	1.71608893620395e-14		-0.0551044856318303	4.44775106784917e-19	6.61152185761363e-19
LH_SurfArea_supramarginal	Supramarginal (left)	cortical surface area	32272	6.5244220501085e-18	8.54388601799923e-18	0.0535730529010204		-0.0535730529010204	6.5244220501085e-18	8.54388601799923e-18		-0.0152002102123075	1	1		-0.0348060748279239	2.53382525497477e-06	3.14938732256751e-06
RH_GrayVol_insula	Insula (right)	cortical volume	32272	1.27298545237713e-17	1.6571408255797e-17	0.0531831611861495		-0.0531831611861495	1.27298545237713e-17	1.6571408255797e-17		-0.01101078548217	1	1		-0.0321984190668869	4.21122648361095e-05	5.11861782538347e-05
RH_SurfArea_superiorparietal	Superiorparietal (right)	cortical surface area	32272	1.77935621202383e-17	2.30269627438378e-17	0.0529872071407108		-0.0529872071407108	1.77935621202383e-17	2.30269627438378e-17		-0.0219496946909037	0.289378239254403	0.345995720847656		-0.0379365696261986	6.59526100383249e-08	8.58554686889437e-08
