id	structure	category	n	top_pval	top_fdr	top_rhoabs	NA	gap_gm_rho	gap_gm_pval	gap_gm_fdr	NA.1	gap_wm_rho	gap_wm_pval	gap_wm_fdr	NA.2	gap_gwm_rho	gap_gwm_pval	gap_gwm_fdr
RH_SurfArea_lateralorbitofrontal	Lateralorbitofrontal (right)	cortical surface area	32278	6.98631292690832e-84	1.78719633013934e-83	0.107709584117006		-0.107709584117006	6.98631292690832e-84	1.78719633013934e-83		-0.0761670673812289	9.83033338894004e-43	2.60563053682748e-42		-0.0986216278296685	1.45751202863191e-70	3.77238407410612e-70
RH_GrayVol_postcentral	Postcentral (right)	cortical volume	32278	4.71588666010492e-83	1.19252306347481e-82	0.107166595077863		-0.107166595077863	4.71588666010492e-83	1.19252306347481e-82		-0.0539898133366333	2.85240697606077e-22	5.22941278944475e-22		-0.0848770652531547	1.12847878985264e-52	2.29875309044056e-52
RH_ThickAvg_middletemporal	Middletemporal (right)	cortical thickness	32278	1.02435179742349e-78	2.56087949355872e-78	0.104280181622791		-0.104280181622791	1.02435179742349e-78	2.56087949355872e-78		-0.0661971560254907	1.12098803722107e-32	2.49108452715793e-32		-0.0907641401535343	5.26667958015709e-60	1.19450464704594e-59
LH_GrayVol_bankssts	Bankssts (left)	cortical volume	32278	1.2628682608429e-78	3.12169682455548e-78	0.104218807227349		-0.104218807227349	1.2628682608429e-78	3.12169682455548e-78		-0.0621576404011966	5.30682256674658e-29	1.1014160044191e-28		-0.0873992512534719	9.3828410080568e-56	2.0437871502698e-55
RH_ThickAvg_bankssts	Bankssts (right)	cortical thickness	32278	5.66099743147319e-77	1.38379937213789e-76	0.103097359187423		-0.103097359187423	5.66099743147319e-77	1.38379937213789e-76		-0.0524641636550209	4.06170812591814e-21	7.32439170247533e-21		-0.0810420788141278	3.64810257998844e-48	7.10250059820758e-48
LH_ThickAvg_lateraloccipital	Lateraloccipital (left)	cortical thickness	32278	3.64699021067755e-76	8.81689941042924e-76	0.102543445641433		-0.102543445641433	3.64699021067755e-76	8.81689941042924e-76		-0.0807932262100358	7.03814025505594e-48	2.06452114148308e-47		-0.0990764533609406	3.3521374521878e-71	8.99353950586971e-71
LH_GrayVol_caudalmiddlefrontal	Caudalmiddlefrontal (left)	cortical volume	32278	6.12889338312151e-74	1.4656049394421e-73	0.101003873059117		-0.101003873059117	6.12889338312151e-74	1.4656049394421e-73		-0.0744239665675422	7.11867823037364e-41	1.75967327042944e-40		-0.0949081538669344	1.83544058640152e-65	4.53704414616106e-65
RH_SurfArea_fusiform	Fusiform (right)	cortical surface area	32278	5.52752232012608e-74	1.52006863803467e-73	0.101035136642405		-0.100244766475164	7.44894079832426e-73	1.72501786908562e-72		-0.0862838540591594	2.21658878601227e-54	7.50230050650307e-54		-0.101035136642405	5.52752232012608e-74	1.52006863803467e-73
LH_SurfArea_transversetemporal	Transversetemporal (left)	cortical surface area	32278	1.68798551776045e-73	3.99308402050859e-73	0.100696660134161		-0.100696660134161	1.68798551776045e-73	3.99308402050859e-73		-0.0559742748998178	8.05497737759283e-24	1.51461113082942e-23		-0.085495864276881	2.01931740271826e-53	4.27163296728863e-53
LH_ThickAvg_middletemporal	Middletemporal (left)	cortical thickness	32278	2.24954481756337e-73	5.26489212621214e-73	0.100609399315941		-0.100609399315941	2.24954481756337e-73	5.26489212621214e-73		-0.0558355723311538	1.03784906366955e-23	1.93497283057035e-23		-0.0831284992000402	1.3634066710921e-50	2.70224745621858e-50
LH_SurfArea_lingual	Lingual (left)	cortical surface area	32278	1.91767599795015e-72	4.39467416196909e-72	0.0999558365880858		-0.0999558365880858	1.91767599795015e-72	4.39467416196909e-72		-0.0380514281347541	8.03480281929642e-12	1.21072371249672e-11		-0.0709341993745041	2.79571280791876e-37	5.00046193286282e-37
RH_ThickAvg_posteriorcingulate	Posteriorcingulate (right)	cortical thickness	32278	2.91551717354961e-71	6.54809411729382e-71	0.0991195294783365		-0.0991195294783365	2.91551717354961e-71	6.54809411729382e-71		-0.0621624142978635	5.2556544337738e-29	1.10118473850499e-28		-0.0854201352326135	2.49431701484627e-53	5.22618803110647e-53
LH_ThickAvg_bankssts	Bankssts (left)	cortical thickness	32278	2.9168782886127e-71	6.54809411729382e-71	0.0991193854372992		-0.0991193854372992	2.9168782886127e-71	6.54809411729382e-71		-0.0391012988321302	2.11426468507089e-12	3.25271490010906e-12		-0.0715260798404954	7.06412209563653e-38	1.28438583557028e-37
LH_SurfArea_parahippocampal	Parahippocampal (left)	cortical surface area	32278	3.52500001859383e-71	9.34337354326076e-71	0.0990609277528623		-0.092311654366639	5.15471438730375e-62	1.05003441222854e-61		-0.0913192857080315	1.01080245892563e-60	3.90134282392348e-60		-0.0990609277528623	3.52500001859383e-71	9.34337354326076e-71
RH_ThickAvg_parsorbitalis	Parsorbitalis (right)	cortical thickness	32278	8.69834102577057e-71	2.27813693532086e-70	0.0987816101758131		-0.0967085438972342	6.54348710305141e-68	1.42531402244684e-67		-0.0858859657254445	6.78099456668263e-54	2.26033152222754e-53		-0.0987816101758131	8.69834102577057e-71	2.27813693532086e-70
RH_SurfArea_parstriangularis	Parstriangularis (right)	cortical surface area	32278	7.09286015542616e-70	1.57619114565026e-69	0.0981295559691009		-0.0981295559691009	7.09286015542616e-70	1.57619114565026e-69		-0.0641618082294116	8.51403922296426e-31	1.81853264956518e-30		-0.087924087021227	2.08917197647806e-56	4.64260439217347e-56
LH_ThickAvg_parsorbitalis	Parsorbitalis (left)	cortical thickness	32278	1.56193713742829e-69	3.99565314225842e-69	0.0978831288998881		-0.0961275902617785	4.0813119385923e-67	8.71736530573113e-67		-0.0847375448840994	1.66046507909253e-52	5.29423648406314e-52		-0.0978831288998881	1.56193713742829e-69	3.99565314225842e-69
RH_ThickAvg_lateraloccipital	Lateraloccipital (right)	cortical thickness	32278	8.44155778972418e-69	1.85714271373932e-68	0.0973543200818627		-0.0973543200818627	8.44155778972418e-69	1.85714271373932e-68		-0.0741683988504954	1.32269792362827e-40	3.23326159109133e-40		-0.0921997608777552	7.22171609200694e-62	1.72693210895818e-61
RH_SurfArea_inferiortemporal	Inferiortemporal (right)	cortical surface area	32278	2.04600388454022e-67	4.41294955489067e-67	0.0963471592114108		-0.0963471592114108	2.04600388454022e-67	4.41294955489067e-67		-0.0754891282970537	5.26050330909464e-42	1.36154203294214e-41		-0.0929459435647534	7.56335891068748e-63	1.82850435203434e-62
LH_SurfArea_parstriangularis	Parstriangularis (left)	cortical surface area	32278	2.54791897786554e-65	5.38982860702326e-65	0.0948023239538624		-0.0948023239538624	2.54791897786554e-65	5.38982860702326e-65		-0.0615029521001046	1.98997204604697e-28	4.05364676046605e-28		-0.0852626139806526	3.86838154712605e-53	7.95368168567973e-53
LH_GrayVol_lingual	Lingual (left)	cortical volume	32278	7.48946337186379e-64	1.56922089696194e-63	0.0937044306708724		-0.0937044306708724	7.48946337186379e-64	1.56922089696194e-63		-0.0465697676703055	5.75201824027237e-17	9.73418471430709e-17		-0.0734992265897585	6.6310114981996e-40	1.22590128538144e-39
LH_SurfArea_rostralmiddlefrontal	Rostralmiddlefrontal (left)	cortical surface area	32278	2.92100473287841e-63	6.06246265314387e-63	0.0932587612989866		-0.0932587612989866	2.92100473287841e-63	6.06246265314387e-63		-0.0771389030843819	8.64841560015229e-44	2.3203066244311e-43		-0.0920462925564654	1.14602412751485e-61	2.71102481777706e-61
RH_SurfArea_rostralmiddlefrontal	Rostralmiddlefrontal (right)	cortical surface area	32278	6.12661033614673e-63	1.49761585994698e-62	0.0930153050506319		-0.0892021734824433	5.1864849259048e-58	1.02795196729645e-57		-0.0821879930956958	1.72396398252588e-49	5.19550789254375e-49		-0.0930153050506319	6.12661033614673e-63	1.49761585994698e-62
LH_SurfArea_superiortemporal	Superiortemporal (left)	cortical surface area	32278	7.49934525402756e-63	1.54192145409912e-62	0.0929487429800973		-0.0929487429800973	7.49934525402756e-63	1.54192145409912e-62		-0.0444472816190167	1.36778980288935e-15	2.24562504951983e-15		-0.0739769097877351	2.10113262920819e-40	3.91736591886273e-40
LH_SurfArea_lateraloccipital	Lateraloccipital (left)	cortical surface area	32278	7.4779750883365e-61	1.50931607287526e-60	0.09142027376843		-0.09142027376843	7.4779750883365e-61	1.50931607287526e-60		-0.0596719744948315	7.45071505775066e-27	1.47671829973436e-26		-0.0807319209901136	8.27235433995097e-48	1.59641925858703e-47
RH_GrayVol_posteriorcingulate	Posteriorcingulate (right)	cortical volume	32278	1.01206830736518e-59	2.02413661473036e-59	0.0905435147672968		-0.0905435147672968	1.01206830736518e-59	2.02413661473036e-59		-0.0615754828429657	1.72008947343239e-28	3.53663256219744e-28		-0.0802833385082003	2.68818357576743e-47	5.14261205798987e-47
LH_ThickAvg_frontalpole	Frontalpole (left)	cortical thickness	32278	2.96202967365674e-57	6.6494543694335e-57	0.0886019420739429		-0.0874140581745451	8.99463614700903e-56	1.75116809941769e-55		-0.0759706063950527	1.60081235549314e-42	4.19260378819632e-42		-0.0886019420739429	2.96202967365674e-57	6.6494543694335e-57
LH_ThickAvg_entorhinal	Entorhinal (left)	cortical thickness	32278	5.44863608227012e-57	1.07026780187449e-56	0.0883910117742462		-0.0883910117742462	5.44863608227012e-57	1.07026780187449e-56		-0.0722856016385144	1.18890583328666e-38	2.78254556726665e-38		-0.0867118182169152	6.61984483345776e-55	1.42780966996148e-54
RH_ThickAvg_entorhinal	Entorhinal (right)	cortical thickness	32278	4.44270484185206e-56	9.77395065207453e-56	0.0876608635926942		-0.0832767757668133	9.11493966757413e-51	1.60422938149305e-50		-0.0785848884220134	2.19509369283545e-45	6.27169626524414e-45		-0.0876608635926942	4.44270484185206e-56	9.77395065207453e-56
RH_SurfArea_transversetemporal	Transversetemporal (right)	cortical surface area	32278	7.53356192853596e-55	1.45384528445431e-54	0.0866661318239472		-0.0866661318239472	7.53356192853596e-55	1.45384528445431e-54		-0.0355161990959055	1.7474253423771e-10	2.5126377472089e-10		-0.0657661962497995	2.83566502106835e-32	4.87379925496123e-32
RH_ThickAvg_isthmuscingulate	Isthmuscingulate (right)	cortical thickness	32278	7.31343468596732e-54	1.39909185296766e-53	0.0858590007744671		-0.0858590007744671	7.31343468596732e-54	1.39909185296766e-53		-0.0447842470797894	8.35060004455881e-16	1.38130226300973e-15		-0.0679542566922899	2.39417365709911e-34	4.21374563649443e-34
LH_ThickAvg_posteriorcingulate	Posteriorcingulate (left)	cortical thickness	32278	1.87263532910349e-53	3.55154976209283e-53	0.085522881280963		-0.085522881280963	1.87263532910349e-53	3.55154976209283e-53		-0.0348392677951903	3.84172129872404e-10	5.48817328389149e-10		-0.0626366451571504	2.00002844867349e-29	3.33338074778915e-29
LH_SurfArea_cuneus	Cuneus (left)	cortical surface area	32278	2.45169429893607e-53	4.61002346808492e-53	0.0854263162401454		-0.0854263162401454	2.45169429893607e-53	4.61002346808492e-53		-0.0234820177283379	2.4557983603211e-05	3.00153132928134e-05		-0.0556155202620083	1.54955578305056e-23	2.31906307667431e-23
RH_GrayVol_caudalmiddlefrontal	Caudalmiddlefrontal (right)	cortical volume	32278	4.835302625218e-53	9.01497099616915e-53	0.0851824139050251		-0.0851824139050251	4.835302625218e-53	9.01497099616915e-53		-0.068815435152405	3.50374229008295e-35	8.02940941477343e-35		-0.0836067052926819	3.71127955842307e-51	7.42255911684614e-51
LH_SurfArea_frontalpole	Frontalpole (left)	cortical surface area	32278	5.72745855941776e-53	1.05885788493438e-52	0.0851214950376218		-0.0851214950376218	5.72745855941776e-53	1.05885788493438e-52		-0.0586489891900091	5.37938270205655e-26	1.05666445933254e-25		-0.0766936293784714	2.64403721291989e-43	4.97169390463569e-43
RH_SurfArea_parahippocampal	Parahippocampal (right)	cortical surface area	32278	1.70617672362538e-52	3.12799065997986e-52	0.084727725907411		-0.084727725907411	1.70617672362538e-52	3.12799065997986e-52		-0.0729858754583229	2.26137029954832e-39	5.34947812796377e-39		-0.084011545104009	1.22623118760369e-51	2.4749620300258e-51
LH_ThickAvg_medialorbitofrontal	Medialorbitofrontal (left)	cortical thickness	32278	3.38035492086262e-51	6.14609985611385e-51	0.0836409238187873		-0.0836409238187873	3.38035492086262e-51	6.14609985611385e-51		-0.0629034916934618	1.15756050186933e-29	2.44868567703127e-29		-0.0785658768066249	2.30474529696134e-45	4.37106866665082e-45
RH_SurfArea_lingual	Lingual (right)	cortical surface area	32278	3.55675945888635e-51	6.41382853241801e-51	0.0836222880692329		-0.0836222880692329	3.55675945888635e-51	6.41382853241801e-51		-0.0231291260888258	3.24710769772402e-05	3.94676073756511e-05		-0.0533132912365277	9.34819357597202e-22	1.3530280175749e-21
LH_SurfArea_parsopercularis	Parsopercularis (left)	cortical surface area	32278	4.62026553525191e-51	8.26388957524732e-51	0.0835263848869517		-0.0835263848869517	4.62026553525191e-51	8.26388957524732e-51		-0.039927385476584	7.21476638773403e-13	1.14190547143992e-12		-0.0662936175300596	9.09969505571134e-33	1.57632512776102e-32
LH_ThickAvg_isthmuscingulate	Isthmuscingulate (left)	cortical thickness	32278	5.46059584741562e-51	9.68815392283416e-51	0.0834650660822047		-0.0834650660822047	5.46059584741562e-51	9.68815392283416e-51		-0.0313569809861094	1.75807946933183e-08	2.38751532872224e-08		-0.0598018552629643	5.78288605485396e-27	9.42396245976201e-27
RH_SurfArea_cuneus	Cuneus (right)	cortical surface area	32278	2.39857661095015e-50	4.1879909080082e-50	0.0829200321279257		-0.0829200321279257	2.39857661095015e-50	4.1879909080082e-50		-0.0180647723107193	0.0011729863299642	0.00136538091318584		-0.050665542648721	8.44872859939776e-20	1.17640524801741e-19
RH_ThickAvg_inferiortemporal	Inferiortemporal (right)	cortical thickness	32278	3.48282383568941e-50	6.84126110581848e-50	0.0827821025718121		-0.0809905894683765	4.18011960426727e-48	7.24115207038425e-48		-0.0708716549209701	3.23098087112369e-37	7.48227149102328e-37		-0.0827821025718121	3.48282383568941e-50	6.84126110581848e-50
RH_SurfArea_superiortemporal	Superiortemporal (right)	cortical surface area	32278	5.99729361936334e-47	1.03078484082807e-46	0.0799764611566333		-0.0799764611566333	5.99729361936334e-47	1.03078484082807e-46		-0.022321672875665	6.06414015898533e-05	7.33027931305919e-05		-0.0529184949364306	1.85612495738832e-21	2.66893784722504e-21
LH_GrayVol_parahippocampal	Parahippocampal (left)	cortical volume	32278	7.90501820169594e-46	1.34814263904892e-45	0.0789821636301809		-0.0789821636301809	7.90501820169594e-46	1.34814263904892e-45		-0.0561833907188995	5.49043861427399e-24	1.04129008201748e-23		-0.0722686826054154	1.23730262116418e-38	2.268388138801e-38
RH_GrayVol_parahippocampal	Parahippocampal (right)	cortical volume	32278	4.42586461997799e-44	7.48992474150121e-44	0.0774045984412702		-0.0774045984412702	4.42586461997799e-44	7.48992474150121e-44		-0.0380602296470134	7.94653260599767e-12	1.20568080918585e-11		-0.0602036195761305	2.63155565705194e-27	4.32046451157781e-27
RH_SurfArea_medialorbitofrontal	Medialorbitofrontal (right)	cortical surface area	32278	1.64956215119271e-40	2.77025704780455e-40	0.0740770874969204		-0.0740770874969204	1.64956215119271e-40	2.77025704780455e-40		-0.035922692907217	1.08123981855931e-10	1.56495236896742e-10		-0.058040079636516	1.71703807856484e-25	2.66019984003003e-25
RH_SurfArea_frontalpole	Frontalpole (right)	cortical surface area	32278	2.14191544945264e-40	3.56985908242107e-40	0.073968944974759		-0.073968944974759	2.14191544945264e-40	3.56985908242107e-40		-0.0439782506956014	2.70199658947638e-15	4.40325370136892e-15		-0.0631853153049748	6.48086999277171e-30	1.09184511421642e-29
RH_SurfArea_lateraloccipital	Lateraloccipital (right)	cortical surface area	32278	2.45223201118161e-40	4.05632362751845e-40	0.0739128643601034		-0.0739128643601034	2.45223201118161e-40	4.05632362751845e-40		-0.0511244986561491	3.93323897626457e-20	6.92250059822564e-20		-0.0667652364065848	3.26815517341157e-33	5.70630268373449e-33
RH_SurfArea_bankssts	Bankssts (right)	cortical surface area	32278	8.88443187001562e-40	1.45863806821152e-39	0.0733771385286434		-0.0733771385286434	8.88443187001562e-40	1.45863806821152e-39		-0.0369877825371439	2.99831770780712e-11	4.42704627998367e-11		-0.0562433366775226	4.9178660803208e-24	7.41048313472997e-24
LH_ThickAvg_inferiortemporal	Inferiortemporal (left)	cortical thickness	32278	1.76201050023933e-39	2.87142451890854e-39	0.0730905765866963		-0.0730905765866963	1.76201050023933e-39	2.87142451890854e-39		-0.0375927491000008	1.42401025292622e-11	2.13117180710047e-11		-0.0589852043373605	2.81959839024546e-26	4.49501192647827e-26
LH_GrayVol_cuneus	Cuneus (left)	cortical volume	32278	5.50398699951834e-39	8.90350838157378e-39	0.0726113970801827		-0.0726113970801827	5.50398699951834e-39	8.90350838157378e-39		-0.0277079227577549	6.41360484420729e-07	8.29995921015061e-07		-0.051944463799424	9.86744037830334e-21	1.40053992466241e-20
LH_GrayVol_frontalpole	Frontalpole (left)	cortical volume	32278	8.43766410371153e-38	1.34513485711343e-37	0.0714499084364436		-0.0714499084364436	8.43766410371153e-38	1.34513485711343e-37		-0.0359332398122156	1.06778201888825e-10	1.55570890169149e-10		-0.0566823771937142	2.1874318207312e-24	3.34190972611711e-24
RH_SurfArea_parsopercularis	Parsopercularis (right)	cortical surface area	32278	1.14138326346119e-37	1.80650588461483e-37	0.0713202005466182		-0.0713202005466182	1.14138326346119e-37	1.80650588461483e-37		-0.030201092287896	5.747774832488e-08	7.71042965333756e-08		-0.0536625832030439	5.07415469664911e-22	7.39280816730334e-22
LH_SurfArea_superiorfrontal	Superiorfrontal (left)	cortical surface area	32278	1.57443832413127e-37	2.474117366492e-37	0.0711818455048354		-0.0711818455048354	1.57443832413127e-37	2.474117366492e-37		-0.0339537261257102	1.05334990149268e-09	1.495077279538e-09		-0.0572897033519364	7.05950715376232e-25	1.08607802365574e-24
RH_ThickAvg_temporalpole	Temporalpole (right)	cortical thickness	32278	1.81989361395379e-37	3.28177536942487e-37	0.0711194405416146		-0.0618988334524731	8.96334186577214e-29	1.24806025979106e-28		-0.0681564250892332	1.52813610920454e-34	3.46587571159793e-34		-0.0711194405416146	1.81989361395379e-37	3.28177536942487e-37
RH_ThickAvg_insula	Insula (right)	cortical thickness	32278	4.40424041503967e-36	6.87186447736686e-36	0.0697328596978623		-0.0697328596978623	4.40424041503967e-36	6.87186447736686e-36		-0.0523531933923162	4.91292086001836e-21	8.78733812361007e-21		-0.0643435723260982	5.81528777070226e-31	9.91754503530618e-31
LH_GrayVol_posteriorcingulate	Posteriorcingulate (left)	cortical volume	32278	1.03477661110474e-35	1.60317503128903e-35	0.0693564450305353		-0.0693564450305353	1.03477661110474e-35	1.60317503128903e-35		-0.0411861549637578	1.34448653613605e-13	2.14338433297051e-13		-0.058547543261469	6.5323495667339e-26	1.03389705372767e-25
RH_SurfArea_pericalcarine	Pericalcarine (right)	cortical surface area	32278	1.24867644550797e-35	1.92104068539688e-35	0.0692733716025077		-0.0692733716025077	1.24867644550797e-35	1.92104068539688e-35		-0.00481220071301606	0.387338017736581	0.403859544559468		-0.0353484725074003	2.12694768132132e-10	2.64366378469317e-10
RH_GrayVol_frontalpole	Frontalpole (right)	cortical volume	32278	1.41418216076307e-35	2.16055607894358e-35	0.0692182876008373		-0.0692182876008373	1.41418216076307e-35	2.16055607894358e-35		-0.0242777438398293	1.28980743474833e-05	1.62147220368361e-05		-0.0495199104887415	5.53080779571707e-19	7.60486071911097e-19
RH_SurfArea_superiorfrontal	Superiorfrontal (right)	cortical surface area	32278	6.88766060556871e-35	1.04502436774146e-34	0.0685137859517367		-0.0685137859517367	6.88766060556871e-35	1.04502436774146e-34		-0.0399013589648917	7.46581996965074e-13	1.17320028094512e-12		-0.0597454123808681	6.45654422995311e-27	1.04444097837477e-26
RH_GrayVol_lingual	Lingual (right)	cortical volume	32278	7.08203409420563e-35	1.06715582241455e-34	0.0685013373914056		-0.0685013373914056	7.08203409420563e-35	1.06715582241455e-34		-0.0254878485143354	4.66516976194996e-06	5.93258582444504e-06		-0.0479254367785599	7.04698991194883e-18	9.56998630017742e-18
RH_ThickAvg_frontalpole	Frontalpole (right)	cortical thickness	32278	1.43750822809047e-34	2.55041782403148e-34	0.0681839075560809		-0.0677730178591147	3.57661243225656e-34	5.3527532999758e-34		-0.0571749404137422	8.74948565859576e-25	1.67381464773136e-24		-0.0681839075560809	1.43750822809047e-34	2.55041782403148e-34
RH_ThickAvg_medialorbitofrontal	Medialorbitofrontal (right)	cortical thickness	32278	8.67226855454988e-34	1.28912100135201e-33	0.0673713627630008		-0.0673713627630008	8.67226855454988e-34	1.28912100135201e-33		-0.0427939524897233	1.46096730881134e-14	2.36332947013599e-14		-0.0584277760987709	8.21205319322667e-26	1.2813132641914e-25
LH_SurfArea_inferiorparietal	Inferiorparietal (left)	cortical surface area	32278	1.0868127910844e-32	1.60469002710448e-32	0.0662114851143469		-0.0662114851143469	1.0868127910844e-32	1.60469002710448e-32		-0.0393896576851123	1.45626260094903e-12	2.2721827816226e-12		-0.0527845329179348	2.33985030241333e-21	3.3426432891619e-21
LH_SurfArea_pericalcarine	Pericalcarine (left)	cortical surface area	32278	2.29982140996047e-32	3.37307140127536e-32	0.0658636999629135		-0.0658636999629135	2.29982140996047e-32	3.37307140127536e-32		-0.00947384858976284	0.0887753907452279	0.096209783073646		-0.0371154820961098	2.56472342211544e-11	3.31905384038469e-11
RH_SurfArea_precuneus	Precuneus (right)	cortical surface area	32278	6.3908981372404e-32	9.3112423191582e-32	0.0653865352154709		-0.0653865352154709	6.3908981372404e-32	9.3112423191582e-32		-0.0252701368071703	5.62062470621665e-06	7.10653698487163e-06		-0.0463905013437971	7.55923801031261e-17	1.02026525292563e-16
LH_SurfArea_precuneus	Precuneus (left)	cortical surface area	32278	7.98860833911694e-32	1.15624594381956e-31	0.0652818949046909		-0.0652818949046909	7.98860833911694e-32	1.15624594381956e-31		-0.0324698892314736	5.40051625095494e-09	7.51970617221574e-09		-0.0503414328323511	1.44378643711019e-19	1.99769192556127e-19
RH_GrayVol_caudalanteriorcingulate	Caudalanteriorcingulate (right)	cortical volume	32278	9.50377107915166e-32	1.36655531857083e-31	0.0652003373591795		-0.0652003373591795	9.50377107915166e-32	1.36655531857083e-31		-0.0479184630176777	7.12458683043888e-18	1.22453836148168e-17		-0.058446797517035	7.9191998780654e-26	1.24444569512456e-25
LH_ThickAvg_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical thickness	32278	2.97384601077206e-30	4.24835144396009e-30	0.063561851089234		-0.063561851089234	2.97384601077206e-30	4.24835144396009e-30		-0.0486002170984043	2.42439950625496e-18	4.19974717618969e-18		-0.0593461910366778	1.40347582539912e-26	2.253756799911e-26
LH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (left)	cortical thickness	32278	6.50144136192507e-30	1.09184511421642e-29	0.0631837789217397		-0.0596673836731248	7.51767610108583e-27	1.0146556700852e-26		-0.0574692264677284	5.04195271546484e-25	9.73008418773916e-25		-0.0631837789217397	6.50144136192507e-30	1.09184511421642e-29
RH_GrayVol_transversetemporal	Transversetemporal (right)	cortical volume	32278	1.89584083591362e-29	2.6908708638774e-29	0.0626628009985826		-0.0626628009985826	1.89584083591362e-29	2.6908708638774e-29		-0.00780893733176788	0.160677528094482	0.171597360100903		-0.0368524340231969	3.53616535063051e-11	4.52300219266693e-11
LH_SurfArea_bankssts	Bankssts (left)	cortical surface area	32278	4.49891842831284e-29	6.34462855274888e-29	0.062238967549476		-0.062238967549476	4.49891842831284e-29	6.34462855274888e-29		-0.0427788352482954	1.49234980513169e-14	2.39647413962753e-14		-0.0546763807934856	8.42346494197242e-23	1.23544152482262e-22
RH_SurfArea_inferiorparietal	Inferiorparietal (right)	cortical surface area	32278	8.62980819760783e-29	1.209272486289e-28	0.0619175934667477		-0.0619175934667477	8.62980819760783e-29	1.209272486289e-28		-0.0242089944509674	1.36465844951222e-05	1.70582306189028e-05		-0.0428571579118718	1.33664110579542e-14	1.79305514192069e-14
LH_GrayVol_transversetemporal	Transversetemporal (left)	cortical volume	32278	1.71137917189815e-28	2.35314636135996e-28	0.0615780077888335		-0.0615780077888335	1.71137917189815e-28	2.35314636135996e-28		-0.0126115318970077	0.023476526180304	0.0262174404044004		-0.0393729854969078	1.48810235190979e-12	1.94870546083425e-12
LH_SurfArea_postcentral	Postcentral (left)	cortical surface area	32278	1.90239380101874e-28	2.59954432437343e-28	0.0615253595247511		-0.0615253595247511	1.90239380101874e-28	2.59954432437343e-28		0.0121571250001213	0.0289657904914574	0.0321842116571749		-0.0225030382497261	5.2795673198821e-05	5.95643492499519e-05
LH_ThickAvg_temporalpole	Temporalpole (left)	cortical thickness	32278	3.24052991229423e-28	5.36027504289271e-28	0.0612596670259787		-0.0554965150027999	1.92337542009648e-23	2.53378797857021e-23		-0.0575658805977446	4.20447212423199e-25	8.18569794098263e-25		-0.0612596670259787	3.24052991229423e-28	5.36027504289271e-28
LH_GrayVol_rostralanteriorcingulate	Rostralanteriorcingulate (left)	cortical volume	32278	6.17752734086824e-27	8.38923466043835e-27	0.0597680468923796		-0.0597680468923796	6.17752734086824e-27	8.38923466043835e-27		-0.0332644241272812	2.27033536724318e-09	3.20175500508654e-09		-0.04818448592761	4.68656383041035e-18	6.404000265157e-18
RH_GrayVol_rostralanteriorcingulate	Rostralanteriorcingulate (right)	cortical volume	32278	9.45504543055541e-25	1.26835975287938e-24	0.057133414368763		-0.057133414368763	9.45504543055541e-25	1.26835975287938e-24		-0.0158553967313318	0.0043940065414125	0.00506115936707199		-0.0354898789508237	1.80226603819624e-10	2.26570587658956e-10
LH_GrayVol_caudalanteriorcingulate	Caudalanteriorcingulate (left)	cortical volume	32278	1.55246149551681e-24	2.06994866068908e-24	0.0568671880636246		-0.0568671880636246	1.55246149551681e-24	2.06994866068908e-24		-0.046186853172367	1.02974954236957e-16	1.72935037649851e-16		-0.0556013867805265	1.58988007883423e-23	2.36333525232115e-23
RH_ThickAvg_lateralorbitofrontal	Lateralorbitofrontal (right)	cortical thickness	32278	4.87465722575435e-24	6.46038909437324e-24	0.0562481373794433		-0.0562481373794433	4.87465722575435e-24	6.46038909437324e-24		-0.0392863568374352	1.66485913906219e-12	2.57935922953297e-12		-0.0507127882582055	7.8117152270523e-20	1.09463525474618e-19
RH_SurfArea_posteriorcingulate	Posteriorcingulate (right)	cortical surface area	32278	4.35409930515494e-24	6.60621963540749e-24	0.0563095359882188		-0.0525653682601928	3.41349495091153e-21	4.34086063121697e-21		-0.0518873217139172	1.08732703596303e-20	1.92912861219247e-20		-0.0563095359882188	4.35409930515494e-24	6.60621963540749e-24
LH_ThickAvg_lingual	Lingual (left)	cortical thickness	32278	2.31392810657078e-23	3.41653814393001e-23	0.0553945168343883		-0.0527811112341617	2.35371481917789e-21	3.01056546639032e-21		-0.0494569753385391	6.12469504439479e-19	1.06939119822766e-18		-0.0553945168343883	2.31392810657078e-23	3.41653814393001e-23
LH_SurfArea_supramarginal	Supramarginal (left)	cortical surface area	32278	1.40954130360564e-22	1.84582789757881e-22	0.0543876333894775		-0.0543876333894775	1.40954130360564e-22	1.84582789757881e-22		-0.0152846448825826	0.00603543169669815	0.0069155988191333		-0.0354718257260538	1.84085028398004e-10	2.30106285497505e-10
RH_GrayVol_insula	Insula (right)	cortical volume	32278	2.45644046182703e-22	3.19773314557365e-22	0.0540743985604437		-0.0540743985604437	2.45644046182703e-22	3.19773314557365e-22		-0.0111030786807817	0.0460879742195825	0.0506967716415408		-0.0329321622848934	3.26982784194602e-09	3.97437638247583e-09
